,BruteForce,CoprimeDecomposition,Stack,GeneralSolution,BinaryTrick,ReadingFromList,Recursion
25,0.0123560428619384,0.0012416839599609,0.0002059936523437,0.0001769065856933,0.0002853870391845,0.0157451629638671,0.00017905235290527344
26,0.0124070644378662,0.001314640045166,0.0002119541168212,0.000180959701538,0.0002923011779785,0.0157520771026611,0.00018405914306640625
27,0.0124642848968505,0.0013887882232666,0.0002179145812988,0.0001838207244873,0.0003001689910888,0.0157592296600341,0.00018930435180664062
28,0.0125179290771484,0.001462697982788,0.0002241134643554,0.000187873840332,0.0003073215484619,0.0157649517059326,0.00019407272338867188
29,0.0125761032104492,0.0015366077423095,0.0002310276031494,0.0001909732818603,0.0003151893615722,0.015773057937622,0.00019931793212890625
30,0.0126349925994873,0.0016098022460937,0.0002369880676269,0.0001947879791259,0.0003221035003662,0.0157809257507324,0.0002040863037109375
31,0.0126950740814208,0.0016849040985107,0.0002439022064208,0.0001978874206542,0.0003299713134765,0.0157880783081054,0.00020933151245117188
32,0.0127630233764648,0.0016918182373046,0.0002508163452148,0.0002009868621826,0.0003383159637451,0.0157949924468994,0.00021505355834960938
33,0.0128340721130371,0.0018298625946044,0.0002579689025878,0.0002048015594482,0.000345230102539,0.0158019065856933,0.00022029876708984375
34,0.0129051208496093,0.0019667148590087,0.0002648830413818,0.0002079010009765,0.0003530979156494,0.0158090591430664,0.000225067138671875
35,0.0129752159118652,0.0021038055419921,0.0002717971801757,0.0002119541168212,0.0003612041473388,0.0158159732818603,0.00023126602172851562
36,0.0130510330200195,0.0022406578063964,0.0002801418304443,0.0002150535583496,0.0003681182861328,0.0158231258392334,0.0002372264862060547
37,0.0131268501281738,0.0023779869079589,0.0002870559692382,0.0002188682556152,0.0003762245178222,0.0158300399780273,0.0002422332763671875
38,0.0132060050964355,0.0025138854980468,0.0002949237823486,0.0002229213714599,0.0003840923309326,0.0158369541168212,0.00024819374084472656
39,0.0132889747619628,0.0026497840881347,0.0003027915954589,0.0002257823944091,0.000392198562622,0.0158441066741943,0.00025391578674316406
40,0.0133759975433349,0.0027856826782226,0.000309944152832,0.0002298355102539,0.000399112701416,0.0158510208129882,0.00026106834411621094
41,0.0134651660919189,0.0029218196868896,0.0003180503845214,0.0002329349517822,0.0004072189331054,0.0158579349517822,0.00026702880859375
42,0.0135581493377685,0.0030577182769775,0.0003268718719482,0.0002360343933105,0.0004150867462158,0.0158650875091552,0.0002732276916503906
43,0.0136530399322509,0.003192663192749,0.0003349781036376,0.0002398490905761,0.0004222393035888,0.0158731937408447,0.0002791881561279297
44,0.01375412940979,0.0033297538757324,0.0003440380096435,0.000244140625,0.0004301071166992,0.0158801078796386,0.000286102294921875
45,0.0138530731201171,0.0034658908843994,0.0003519058227539,0.0002467632293701,0.0004370212554931,0.0158872604370117,0.0002932548522949219
46,0.013956069946289,0.0036008358001708,0.0003609657287597,0.0002508163452148,0.0004453659057617,0.0158929824829101,0.00030803680419921875
47,0.0140600204467773,0.0037357807159423,0.000370979309082,0.0002539157867431,0.000453233718872,0.0158998966217041,0.0003161430358886719
48,0.0141718387603759,0.0038709640502929,0.0003798007965087,0.0002570152282714,0.000460147857666,0.0159082412719726,0.0003230571746826172
49,0.0142819881439208,0.0040068626403808,0.0003888607025146,0.0002608299255371,0.0004680156707763,0.0159151554107666,0.0003299713134765625
50,0.0143980979919433,0.0041427612304687,0.0003988742828369,0.0002639293670654,0.0004763603210449,0.015920877456665,0.0003383159637451172
51,0.0145130157470703,0.0042779445648193,0.0004081726074218,0.0002679824829101,0.0004832744598388,0.015928030014038,0.0003452301025390625
52,0.0146369934082031,0.0044138431549072,0.000417947769165,0.0002708435058593,0.0004911422729492,0.015934944152832,0.00035309791564941406
53,0.0147600173950195,0.0045487880706787,0.0004279613494873,0.0002748966217041,0.0004992485046386,0.0159418582916259,0.0003600120544433594
54,0.0148890018463134,0.0046846866607666,0.0004379749298095,0.0002779960632324,0.0005061626434326,0.015949010848999,0.0003681182861328125
55,0.015017032623291,0.0048208236694335,0.0004479885101318,0.0002808570861816,0.0005140304565429,0.0159559249877929,0.0003762245178222656
56,0.0151550769805908,0.004955768585205,0.0004580020904541,0.0002849102020263,0.0005214214324951,0.0159628391265869,0.0003840923309326172
57,0.0152928829193115,0.0050907135009765,0.0004689693450927,0.0002880096435546,0.0005292892456054,0.0159690380096435,0.00039196014404296875
58,0.0154371261596679,0.0052268505096435,0.000478982925415,0.0002918243408203,0.0005371570587158,0.0159759521484375,0.0004012584686279297
59,0.0155799388885498,0.0053639411926269,0.0004899501800537,0.0002949237823486,0.0005440711975097,0.0159828662872314,0.00040912628173828125
60,0.0157351493835449,0.0054998397827148,0.0005009174346923,0.0002980232238769,0.0005521774291992,0.015989065170288,0.0004169940948486328
61,0.0158929824829101,0.0056357383728027,0.0005121231079101,0.0003018379211425,0.0005590915679931,0.015995979309082,0.00042510032653808594
62,0.0160560607910156,0.0057709217071533,0.0005230903625488,0.0003049373626708,0.0005671977996826,0.016003131866455,0.0004341602325439453
63,0.0162181854248046,0.0059068202972412,0.0005340576171875,0.0003080368041992,0.0005743503570556,0.0160090923309326,0.00044226646423339844
64,0.0163898468017578,0.0059146881103515,0.0005459785461425,0.0003118515014648,0.000582218170166,0.0160160064697265,0.00045108795166015625
65,0.0165619850158691,0.0061748027801513,0.0005581378936767,0.0003149509429931,0.0005900859832763,0.0160231590270996,0.0004601478576660156
66,0.0167412757873535,0.006434679031372,0.0005710124969482,0.0003190040588378,0.0005981922149658,0.0160300731658935,0.00046896934509277344
67,0.0169200897216796,0.0066926479339599,0.0005829334259033,0.0003228187561035,0.0006062984466552,0.0160369873046875,0.0004780292510986328
68,0.0171079635620117,0.0069549083709716,0.0005960464477539,0.0003259181976318,0.0006141662597656,0.016042947769165,0.00048732757568359375
69,0.0172958374023437,0.0072138309478759,0.0006089210510253,0.0003299713134765,0.000622272491455,0.0160498619079589,0.0004971027374267578
70,0.0174899101257324,0.0074737071990966,0.0006220340728759,0.0003328323364257,0.000629186630249,0.0160572528839111,0.0005071163177490234
71,0.017683982849121,0.0077338218688964,0.0006370544433593,0.0003368854522705,0.0006372928619384,0.0160629749298095,0.0005161762237548828
72,0.0178890228271484,0.0079948902130126,0.0006511211395263,0.0003409385681152,0.0006451606750488,0.0160698890686035,0.0005261898040771484
73,0.0180940628051757,0.0082538127899169,0.0006649494171142,0.0003437995910644,0.0006530284881591,0.0160770416259765,0.0005362033843994141
74,0.0183050632476806,0.0085158348083496,0.0006778240203857,0.0003478527069091,0.0006599426269531,0.0160830020904541,0.0005462169647216797
75,0.0185170173645019,0.0087759494781494,0.0006909370422363,0.0003509521484375,0.0006682872772216,0.016089916229248,0.0005571842193603516
76,0.0187389850616455,0.0090348720550537,0.0007050037384033,0.0003547668457031,0.000676155090332,0.016097068786621,0.0005691051483154297
77,0.0189599990844726,0.0092957019805908,0.0007188320159912,0.0003578662872314,0.0006840229034423,0.0161030292510986,0.0005791187286376953
78,0.019191026687622,0.0095570087432861,0.0007328987121582,0.0003619194030761,0.0006923675537109,0.0161101818084716,0.0005900859832763672
79,0.0194220542907714,0.0098156929016113,0.0007469654083251,0.0003659725189208,0.0006992816925048,0.016118049621582,0.0006000995635986328
80,0.0196650028228759,0.010077953338623,0.0007619857788085,0.0003688335418701,0.0007071495056152,0.0161240100860595,0.0006110668182373047
81,0.0199091434478759,0.0103366374969482,0.0007760524749755,0.0003731250762939,0.0007150173187255,0.0161311626434326,0.0006220340728759766
82,0.0201590061187744,0.010596752166748,0.0007910728454589,0.000375747680664,0.0007233619689941,0.0161380767822265,0.0006320476531982422
83,0.0204100608825683,0.0108578205108642,0.0008058547973632,0.0003800392150878,0.0007312297821044,0.0161440372467041,0.0006432533264160156
84,0.0206751823425292,0.0111238956451416,0.0008199214935302,0.0003831386566162,0.0007390975952148,0.0161511898040771,0.0006542205810546875
85,0.0209369659423828,0.011387825012207,0.0008351802825927,0.0003869533538818,0.0007460117340087,0.0161569118499755,0.0006651878356933594
86,0.0212049484252929,0.0116517543792724,0.0008509159088134,0.0003910064697265,0.0007543563842773,0.0161640644073486,0.0006771087646484375
87,0.0214741230010986,0.0119118690490722,0.0008661746978759,0.0003941059112548,0.0007622241973876,0.0161700248718261,0.0006880760192871094
88,0.021759033203125,0.0121717453002929,0.0008809566497802,0.0003979206085205,0.000770092010498,0.0161769390106201,0.0006992816925048828
89,0.0220420360565185,0.0124306678771972,0.00089693069458,0.0004010200500488,0.0007779598236083,0.0161840915679931,0.0007112026214599609
90,0.0223340988159179,0.0126888751983642,0.0009119510650634,0.0004050731658935,0.0007853507995605,0.0161900520324707,0.0007221698760986328
91,0.0226240158081054,0.0129477977752685,0.0009279251098632,0.0004088878631591,0.0007932186126708,0.016197919845581,0.0007350444793701172
92,0.0229270458221435,0.0132057666778564,0.000943899154663,0.0004119873046875,0.0008010864257812,0.0162050724029541,0.0007469654083251953
93,0.0232288837432861,0.0134656429290771,0.0009610652923583,0.0004160404205322,0.0008091926574707,0.0162110328674316,0.0007600784301757812
94,0.0235400199890136,0.0137248039245605,0.0009768009185791,0.0004198551177978,0.0008172988891601,0.0162179470062255,0.0007722377777099609
95,0.0238490104675292,0.0139846801757812,0.0009939670562744,0.0004229545593261,0.0008242130279541,0.0162250995635986,0.0007851123809814453
96,0.0241780281066894,0.0142457485198974,0.0010099411010742,0.0004270076751708,0.0008320808410644,0.0162310600280761,0.0007970333099365234
97,0.0245060920715332,0.0145068168640136,0.0010271072387695,0.0004298686981201,0.0008401870727539,0.0162382125854492,0.0008101463317871094
98,0.0248429775238037,0.0147678852081298,0.0010440349578857,0.0004339218139648,0.0008482933044433,0.0162451267242431,0.0008230209350585938
99,0.0251789093017578,0.0150277614593505,0.0010609626770019,0.0004370212554931,0.0008561611175537,0.0162508487701416,0.0008361339569091797
100,0.0255281925201416,0.0152866840362548,0.0010790824890136,0.0004408359527587,0.000864028930664,0.0162580013275146,0.0008492469787597656
101,0.0258791446685791,0.0155467987060546,0.0010960102081298,0.0004448890686035,0.0008723735809326,0.0162649154663085,0.00086212158203125
102,0.0262370109558105,0.0158078670501709,0.0011138916015625,0.0004479885101318,0.0008792877197265,0.0162718296051025,0.0008749961853027344
103,0.0265960693359375,0.0160677433013916,0.0011310577392578,0.0004518032073974,0.0008871555328369,0.0162789821624755,0.0008890628814697266
104,0.0269680023193359,0.0163297653198242,0.0011489391326904,0.0004560947418212,0.0008950233459472,0.0162858963012695,0.0009021759033203125
105,0.0273420810699462,0.0165886878967285,0.001166820526123,0.0004589557647705,0.0009033679962158,0.0162928104400634,0.0009160041809082031
106,0.0277249813079834,0.0168497562408447,0.0011849403381347,0.0004630088806152,0.0009112358093261,0.0162990093231201,0.0009310245513916016
107,0.028109073638916,0.0171079635620117,0.0012040138244628,0.0004658699035644,0.0009181499481201,0.016305923461914,0.0009453296661376953
108,0.0285050868988037,0.0173687934875488,0.0012218952178955,0.0004701614379882,0.0009262561798095,0.0163130760192871,0.0009591579437255859
109,0.0289030075073242,0.0176320075988769,0.0012438297271728,0.0004739761352539,0.0009341239929199,0.016319990158081,0.0009732246398925781
110,0.0293109416961669,0.017892837524414,0.0012638568878173,0.0004770755767822,0.0009422302246093,0.0163259506225585,0.0009872913360595703
111,0.0297181606292724,0.0181517601013183,0.0012831687927246,0.0004811286926269,0.0009500980377197,0.0163331031799316,0.001001119613647461
112,0.030142068862915,0.018411636352539,0.0013020038604736,0.0004839897155761,0.0009572505950927,0.0163409709930419,0.0010161399841308594
113,0.0305690765380859,0.0186727046966552,0.0013220310211181,0.0004880428314208,0.0009651184082031,0.0163478851318359,0.0010302066802978516
114,0.0310020446777343,0.018932819366455,0.0013408660888671,0.0004911422729492,0.0009732246398925,0.0163540840148925,0.0010449886322021484
115,0.0314209461212158,0.0191926956176757,0.0013608932495117,0.0004949569702148,0.0009810924530029,0.0163609981536865,0.0010602474212646484
116,0.0318560600280761,0.0194549560546875,0.0013799667358398,0.0004990100860595,0.0009891986846923,0.0163679122924804,0.0010750293731689453
117,0.0322890281677246,0.019716739654541,0.0013999938964843,0.0005021095275878,0.0009961128234863,0.0163750648498535,0.0010912418365478516
118,0.0327301025390625,0.01997971534729,0.0014200210571289,0.0005059242248535,0.0010042190551757,0.016381025314331,0.00110626220703125
119,0.033174991607666,0.0202407836914062,0.0014400482177734,0.0005090236663818,0.0010123252868652,0.0163881778717041,0.0011210441589355469
120,0.033635139465332,0.0205016136169433,0.0014600753784179,0.0005130767822265,0.0010201930999755,0.016395092010498,0.0011372566223144531
121,0.0340962409973144,0.0207607746124267,0.0014798641204833,0.0005168914794921,0.0010271072387695,0.0164020061492919,0.0011529922485351562
122,0.0345659255981445,0.0210208892822265,0.0014998912811279,0.0005199909210205,0.0010352134704589,0.016409158706665,0.0011692047119140625
123,0.0350348949432373,0.0212817192077636,0.0015208721160888,0.0005240440368652,0.0010433197021484,0.0164160728454589,0.0011851787567138672
124,0.0355191230773925,0.0215418338775634,0.0015418529510498,0.0005269050598144,0.0010511875152587,0.0164229869842529,0.0012011528015136719
125,0.0360031127929687,0.0218007564544677,0.0015628337860107,0.0005309581756591,0.0010590553283691,0.0164301395416259,0.0012171268463134766
126,0.036496877670288,0.0220606327056884,0.0015838146209716,0.0005340576171875,0.001065969467163,0.0164361000061035,0.0012331008911132812
127,0.0369930267333984,0.0223207473754882,0.0016047954559326,0.0005378723144531,0.0010743141174316,0.0164430141448974,0.001249074935913086
128,0.0375192165374755,0.0223286151885986,0.0016257762908935,0.0005419254302978,0.0010821819305419,0.0164501667022705,0.0012662410736083984
129,0.0380420684814453,0.0228457450866699,0.00164794921875,0.0005457401275634,0.0010912418365478,0.0164580345153808,0.0012822151184082031
130,0.0385768413543701,0.0233547687530517,0.0016698837280273,0.0005500316619873,0.0010991096496582,0.0164659023284912,0.0012989044189453125
131,0.0391108989715576,0.0238637924194335,0.0016918182373046,0.000554084777832,0.0011072158813476,0.0164721012115478,0.001316070556640625
132,0.0396571159362793,0.0243728160858154,0.0017139911651611,0.0005578994750976,0.0011153221130371,0.0164790153503417,0.001332998275756836
133,0.0402050018310546,0.02488374710083,0.0017359256744384,0.0005619525909423,0.0011231899261474,0.0164859294891357,0.0013501644134521484
134,0.0407650470733642,0.0253937244415283,0.0017578601837158,0.0005650520324707,0.0011310577392578,0.0164921283721923,0.0013661384582519531
135,0.0413229465484619,0.025904893875122,0.0017809867858886,0.0005688667297363,0.0011394023895263,0.0164990425109863,0.0013840198516845703
136,0.0419020652770996,0.0264136791229248,0.001802921295166,0.000572919845581,0.0011472702026367,0.0165052413940429,0.0014030933380126953
137,0.0424780845642089,0.0269219875335693,0.0018260478973388,0.0005769729614257,0.001155138015747,0.0165121555328369,0.001421213150024414
138,0.0430669784545898,0.0274288654327392,0.0018491744995117,0.0005810260772705,0.0011641979217529,0.0165190696716308,0.0014390945434570312
139,0.0436570644378662,0.0279386043548584,0.0018718242645263,0.0005850791931152,0.0011720657348632,0.0165250301361084,0.00145721435546875
140,0.0442640781402587,0.0284459590911865,0.0018949508666992,0.0005888938903808,0.0011801719665527,0.0165319442749023,0.0014750957489013672
141,0.0448708534240722,0.0289537906646728,0.0019190311431884,0.0005919933319091,0.0011882781982421,0.0165388584136962,0.0014929771423339844
142,0.0454871654510498,0.0294797420501709,0.0019419193267822,0.0005960464477539,0.0011961460113525,0.0165450572967529,0.0015113353729248047
143,0.0461089611053466,0.0300166606903076,0.0019659996032714,0.0005998611450195,0.0012042522430419,0.0165519714355468,0.0015301704406738281
144,0.04677414894104,0.0305397510528564,0.0019898414611816,0.0006039142608642,0.0012123584747314,0.0165581703186035,0.0015480518341064453
145,0.0474259853363037,0.0310478210449218,0.0020129680633544,0.0006079673767089,0.0012202262878417,0.0165650844573974,0.0015671253204345703
146,0.0480749607086181,0.0315556526184082,0.0020370483398437,0.0006117820739746,0.0012280941009521,0.0165719985961914,0.001585245132446289
147,0.0487270355224609,0.0320639610290527,0.0020620822906494,0.0006148815155029,0.0012359619140625,0.016578197479248,0.0016040802001953125
148,0.0493960380554199,0.0325727462768554,0.0020859241485595,0.0006191730499267,0.001244306564331,0.0165851116180419,0.0016231536865234375
149,0.0500638484954834,0.0330839157104492,0.0021109580993652,0.0006229877471923,0.0012521743774414,0.0165910720825195,0.001641988754272461
150,0.0507469177246093,0.0335948467254638,0.0021369457244873,0.0006270408630371,0.0012600421905517,0.0165979862213134,0.0016613006591796875
151,0.0514271259307861,0.0341057777404785,0.0021619796752929,0.0006308555603027,0.0012683868408203,0.016603946685791,0.0016813278198242188
152,0.0521290302276611,0.0346167087554931,0.0021870136260986,0.0006349086761474,0.0012762546539306,0.016611099243164,0.0017001628875732422
153,0.0528340339660644,0.0351266860961914,0.0022118091583251,0.0006380081176757,0.001284122467041,0.0166170597076416,0.0017189979553222656
154,0.0535480976104736,0.035632848739624,0.0022368431091308,0.0006418228149414,0.0012922286987304,0.0166239738464355,0.0017390251159667969
155,0.0542631149291992,0.0361437797546386,0.002263069152832,0.0006458759307861,0.0013000965118408,0.0166301727294921,0.0017590522766113281
156,0.0549981594085693,0.0366528034210205,0.0022878646850585,0.0006499290466308,0.0013082027435302,0.0166370868682861,0.0017781257629394531
157,0.055729866027832,0.0371618270874023,0.0023140907287597,0.0006539821624755,0.0013172626495361,0.0166430473327636,0.0017993450164794922
158,0.0564780235290527,0.0376687049865722,0.0023398399353027,0.0006580352783203,0.0013251304626464,0.0166499614715576,0.0018191337585449219
159,0.057222843170166,0.0381777286529541,0.0023660659790039,0.0006611347198486,0.0013329982757568,0.0166559219360351,0.0018391609191894531
160,0.0579941272735595,0.0386838912963867,0.0023920536041259,0.0006649494171142,0.0013413429260253,0.0166621208190917,0.0018601417541503906
161,0.0587661266326904,0.0391938686370849,0.002418041229248,0.0006690025329589,0.0013492107391357,0.0166690349578857,0.0018801689147949219
162,0.0595519542694091,0.0397009849548339,0.0024449825286865,0.0006730556488037,0.001357078552246,0.0166752338409423,0.0019011497497558594
163,0.0603361129760742,0.0402119159698486,0.0024709701538085,0.0006768703460693,0.0013651847839355,0.0166821479797363,0.0019221305847167969
164,0.061141014099121,0.0407187938690185,0.0024981498718261,0.000680923461914,0.001373291015625,0.0166878700256347,0.0019431114196777344
165,0.0619451999664306,0.0412287712097168,0.0025248527526855,0.0006847381591796,0.0013811588287353,0.0166950225830078,0.001964092254638672
166,0.0627598762512207,0.0417346954345703,0.0025520324707031,0.000687837600708,0.0013892650604248,0.0167009830474853,0.0019872188568115234
167,0.0635762214660644,0.0422427654266357,0.0025789737701416,0.0006921291351318,0.0013971328735351,0.0167081356048584,0.002009153366088867
168,0.0644190311431884,0.0427508354187011,0.0026061534881591,0.0006959438323974,0.0014052391052246,0.0167140960693359,0.0020301342010498047
169,0.0652580261230468,0.043257713317871,0.002634048461914,0.0006999969482421,0.0014131069183349,0.0167210102081298,0.0020520687103271484
170,0.0661110877990722,0.0437660217285156,0.0026609897613525,0.0007040500640869,0.0014212131500244,0.0167272090911865,0.0020742416381835938
171,0.066965103149414,0.0442769527435302,0.0026891231536865,0.0007078647613525,0.0014290809631347,0.0167341232299804,0.0020961761474609375
172,0.0678389072418212,0.044785737991333,0.0027158260345458,0.0007109642028808,0.0014371871948242,0.016740083694458,0.0021181106567382812
173,0.0687150955200195,0.0452926158905029,0.0027451515197753,0.0007150173187255,0.0014452934265136,0.0167469978332519,0.0021402835845947266
174,0.0696051120758056,0.0458009243011474,0.0027740001678466,0.0007188320159912,0.001453161239624,0.0167529582977294,0.0021622180938720703
175,0.0704929828643798,0.0463109016418457,0.0028018951416015,0.0007228851318359,0.0014610290527343,0.0167601108551025,0.0021851062774658203
176,0.071408987045288,0.046818733215332,0.0028309822082519,0.0007271766662597,0.0014693737030029,0.01676607131958,0.0022079944610595703
177,0.0723259449005127,0.0473279953002929,0.0028600692749023,0.0007309913635253,0.0014772415161132,0.016772985458374,0.0022301673889160156
178,0.0732550621032714,0.0478348731994628,0.0028889179229736,0.0007340908050537,0.00148606300354,0.0167791843414306,0.0022530555725097656
179,0.0741839408874511,0.048344612121582,0.002918004989624,0.0007379055023193,0.0014941692352294,0.0167858600616455,0.002275228500366211
180,0.0751340389251709,0.0488507747650146,0.0029470920562744,0.000741958618164,0.0015022754669189,0.0167920589447021,0.002298116683959961
181,0.076085090637207,0.0493617057800293,0.0029771327972412,0.0007460117340087,0.0015101432800292,0.016798973083496,0.0023212432861328125
182,0.0770471096038818,0.0498697757720947,0.0030059814453125,0.0007498264312744,0.0015182495117187,0.0168049335479736,0.002343893051147461
183,0.078010082244873,0.0503797531127929,0.0030360221862792,0.0007529258728027,0.0015261173248291,0.0168111324310302,0.0023670196533203125
184,0.0790011882781982,0.0508856773376464,0.0030658245086669,0.0007569789886474,0.0015342235565185,0.0168180465698242,0.0023910999298095703
185,0.0799901485443115,0.0513925552368164,0.0030961036682128,0.000760793685913,0.001542329788208,0.0168240070343017,0.002415180206298828
186,0.0810029506683349,0.051898717880249,0.0031261444091796,0.0007650852203369,0.0015501976013183,0.0168309211730957,0.0024383068084716797
187,0.0820081233978271,0.0524086952209472,0.0031569004058837,0.0007691383361816,0.0015580654144287,0.0168368816375732,0.0024619102478027344
188,0.0830368995666503,0.0529179573059082,0.0031869411468505,0.0007729530334472,0.0015664100646972,0.0168440341949462,0.002485990524291992
189,0.0840671062469482,0.0534267425537109,0.0032179355621337,0.0007760524749755,0.0015742778778076,0.0168499946594238,0.00251007080078125
190,0.0851130485534668,0.0539367198944091,0.0032489299774169,0.0007801055908203,0.0015821456909179,0.0168561935424804,0.002534151077270508
191,0.0861592292785644,0.054445743560791,0.0032799243927001,0.0007839202880859,0.0015900135040283,0.0168631076812744,0.0025589466094970703
192,0.0872340202331543,0.0549550056457519,0.003310203552246,0.0007879734039306,0.0015983581542968,0.0168688297271728,0.002583026885986328
193,0.0883090496063232,0.0554637908935546,0.0033421516418457,0.0007917881011962,0.0016062259674072,0.0168759822845459,0.002607107162475586
194,0.0893969535827636,0.055971622467041,0.0033731460571289,0.000795841217041,0.0016140937805175,0.0168828964233398,0.0026319026947021484
195,0.0904891490936279,0.0564806461334228,0.0034050941467285,0.0008001327514648,0.0016231536865234,0.0168890953063964,0.002657175064086914
196,0.0916018486022949,0.0569899082183837,0.0034370422363281,0.0008039474487304,0.0016310214996337,0.0168960094451904,0.0026831626892089844
197,0.0927131175994873,0.0574986934661865,0.0034689903259277,0.0008070468902587,0.0016393661499023,0.0169029235839843,0.002707958221435547
198,0.0938420295715332,0.0580055713653564,0.0035011768341064,0.0008111000061035,0.0016472339630126,0.016909122467041,0.0027332305908203125
199,0.094973087310791,0.0585169792175293,0.003533124923706,0.0008149147033691,0.001655101776123,0.0169160366058349,0.0027582645416259766
200,0.0961310863494873,0.0590288639068603,0.003566026687622,0.0008189678192138,0.0016629695892333,0.0169219970703125,0.002783060073852539
201,0.0972852706909179,0.0595366954803466,0.0035982131958007,0.0008227825164794,0.0016713142395019,0.0169291496276855,0.002808094024658203
202,0.0984551906585693,0.0600497722625732,0.0036308765411376,0.0008268356323242,0.0016791820526123,0.0169348716735839,0.002834320068359375
203,0.0996291637420654,0.0605638027191162,0.0036637783050537,0.0008299350738525,0.0016870498657226,0.0169410705566406,0.0028600692749023438
204,0.1008250713348388,0.0610718727111816,0.0036969184875488,0.0008337497711181,0.0016951560974121,0.0169479846954345,0.002885103225708008
205,0.1020219326019287,0.0615806579589843,0.0037298202514648,0.0008380413055419,0.0017032623291015,0.0169548988342285,0.002911090850830078
206,0.1032299995422363,0.0620899200439453,0.0037629604339599,0.0008420944213867,0.0017123222351074,0.0169610977172851,0.0029382705688476562
207,0.1044411659240722,0.062598705291748,0.003796100616455,0.0008459091186523,0.0017201900482177,0.0169680118560791,0.002964019775390625
208,0.1056818962097168,0.0631055831909179,0.0038299560546875,0.000849962234497,0.0017280578613281,0.0169742107391357,0.002991199493408203
209,0.1069250106811523,0.0636157989501953,0.0038630962371826,0.0008540153503417,0.0017361640930175,0.0169799327850341,0.003016948699951172
210,0.1081879138946533,0.0641238689422607,0.0038971900939941,0.000856876373291,0.001744270324707,0.0169868469238281,0.00304412841796875
211,0.1094470024108886,0.0646307468414306,0.0039319992065429,0.0008609294891357,0.0017521381378173,0.0169930458068847,0.0030710697174072266
212,0.1107299327850341,0.0651397705078125,0.0039658546447753,0.0008649826049804,0.0017600059509277,0.0169999599456787,0.0030982494354248047
213,0.1120610237121582,0.0656509399414062,0.0039999485015869,0.0008690357208251,0.0017683506011962,0.0170061588287353,0.0031261444091796875
