,BruteForce,CoprimeDecomposition,Stack,GeneralSolution,BinaryTrick,ReadingFromList
56,0.0234968662261962,0.0052821636199951,0.0004940032958984,0.0002961158752441,0.0005819797515869,0.016214609146118164
57,0.0236358642578125,0.0054221153259277,0.0005059242248535,0.0003001689910888,0.0005891323089599,0.01622176170349121
58,0.0237791538238525,0.0055642127990722,0.0005171298980712,0.000303030014038,0.0005981922149658,0.016228675842285156
59,0.0239222049713134,0.0057063102722167,0.0005288124084472,0.0003058910369873,0.0006051063537597,0.016234874725341797
60,0.0240740776062011,0.0058481693267822,0.0005397796630859,0.0003101825714111,0.0006132125854492,0.016241788864135742
61,0.0242249965667724,0.0059881210327148,0.0005519390106201,0.0003128051757812,0.0006210803985595,0.016248703002929688
62,0.0243830680847167,0.0061292648315429,0.0005638599395751,0.000317096710205,0.000629186630249,0.016254901885986328
63,0.0245401859283447,0.0062701702117919,0.0005757808685302,0.0003201961517333,0.0006370544433593,0.016261816024780273
64,0.0247130393981933,0.0062780380249023,0.0005888938903808,0.000324010848999,0.0006451606750488,0.016267776489257812
65,0.0248849391937255,0.0065550804138183,0.0006020069122314,0.0003280639648437,0.0006532669067382,0.01627492904663086
66,0.0250642299652099,0.006829023361206,0.0006148815155029,0.000331163406372,0.0006611347198486,0.016281843185424805
67,0.0252430438995361,0.0070981979370117,0.0006289482116699,0.0003349781036376,0.0006690025329589,0.01628899574279785
68,0.0254309177398681,0.0073692798614501,0.000640869140625,0.0003390312194824,0.0006771087646484,0.01629471778869629
69,0.0256271362304687,0.007638931274414,0.0006539821624755,0.0003421306610107,0.0006852149963378,0.016301631927490234
70,0.0258271694183349,0.0079143047332763,0.0006678104400634,0.0003459453582763,0.0006930828094482,0.016307830810546875
71,0.026026964187622,0.0081851482391357,0.0006840229034423,0.000349998474121,0.0007009506225585,0.01631474494934082
72,0.0262341499328613,0.008458137512207,0.0006988048553466,0.0003530979156494,0.0007092952728271,0.016321659088134766
73,0.026440143585205,0.0087301731109619,0.0007119178771972,0.000356912612915,0.0007171630859375,0.016328811645507812
74,0.0266520977020263,0.0090029239654541,0.0007259845733642,0.0003609657287597,0.0007262229919433,0.01633477210998535
75,0.0268640518188476,0.0092720985412597,0.0007429122924804,0.000364065170288,0.0007340908050537,0.0163419246673584
76,0.0270869731903076,0.0095422267913818,0.0007598400115966,0.0003678798675537,0.000741958618164,0.016347885131835938
77,0.0273120403289794,0.0098133087158203,0.0007767677307128,0.0003719329833984,0.0007500648498535,0.016354799270629883
78,0.0275440216064453,0.0100903511047363,0.000795841217041,0.0003750324249267,0.0007581710815429,0.01636195182800293
79,0.0277760028839111,0.0103621482849121,0.0008108615875244,0.0003788471221923,0.0007660388946533,0.016367673873901367
80,0.0280191898345947,0.0106441974639892,0.0008261203765869,0.0003831386566162,0.0007739067077636,0.016374588012695312
81,0.0282621383666992,0.0109150409698486,0.0008409023284912,0.0003862380981445,0.0007822513580322,0.01638174057006836
82,0.028512954711914,0.0111992359161376,0.0008559226989746,0.0003900527954101,0.0007901191711425,0.0163877010345459
83,0.0287630558013916,0.0114779472351074,0.0008707046508789,0.0003941059112548,0.0007979869842529,0.016394853591918945
84,0.0290300846099853,0.0117521286010742,0.0008859634399414,0.0003972053527832,0.0008060932159423,0.01640176773071289
85,0.0292961597442626,0.0120241641998291,0.0009009838104248,0.0004010200500488,0.0008141994476318,0.016408681869506836
86,0.0295641422271728,0.0123491287231445,0.0009169578552246,0.0004050731658935,0.0008230209350585,0.016415834426879883
87,0.0298328399658203,0.0126211643218994,0.0009329319000244,0.0004079341888427,0.000831127166748,0.016421794891357422
88,0.0301160812377929,0.0128979682922363,0.0009489059448242,0.0004119873046875,0.0008389949798583,0.016428709030151367
89,0.0304000377655029,0.0131740570068359,0.0009651184082031,0.0004160404205322,0.0008471012115478,0.016435861587524414
90,0.0306899547576904,0.0134613513946533,0.0009808540344238,0.0004189014434814,0.0008552074432373,0.01644277572631836
91,0.0309810638427734,0.0137410163879394,0.0009970664978027,0.0004229545593261,0.0008630752563476,0.016448974609375
92,0.0312860012054443,0.0140111446380615,0.0010139942169189,0.0004270076751708,0.000870943069458,0.016455888748168945
93,0.0315890312194824,0.0142791271209716,0.0010297298431396,0.0004298686981201,0.0008802413940429,0.016461610794067383
94,0.0318992137908935,0.0145492553710937,0.0010468959808349,0.0004339218139648,0.0008881092071533,0.01646876335144043
95,0.0322101116180419,0.0148169994354248,0.0010638236999511,0.0004382133483886,0.0008959770202636,0.016475677490234375
96,0.0325400829315185,0.0150861740112304,0.00108003616333,0.0004408359527587,0.0009050369262695,0.016481637954711914
97,0.0328669548034668,0.0153532028198242,0.0010969638824462,0.0004448890686035,0.0009129047393798,0.01648879051208496
98,0.0332069396972656,0.0156269073486328,0.001115083694458,0.0004491806030273,0.0009212493896484,0.016495704650878906
99,0.0335421562194824,0.0158939361572265,0.0011320114135742,0.0004518032073974,0.0009291172027587,0.01650261878967285
100,0.033890962600708,0.0161631107330322,0.0011489391326904,0.0004560947418212,0.0009381771087646,0.016508817672729492
101,0.0342400074005126,0.0164301395416259,0.0011670589447021,0.000460147857666,0.000946044921875,0.016515731811523438
102,0.0345971584320068,0.0167012214660644,0.0011849403381347,0.0004639625549316,0.0009541511535644,0.016522884368896484
103,0.0349550247192382,0.0169670581817626,0.0012037754058837,0.0004670619964599,0.0009632110595703,0.016528844833374023
104,0.0353310108184814,0.0172400474548339,0.0012218952178955,0.0004711151123046,0.0009710788726806,0.01653575897216797
105,0.0357050895690918,0.0175092220306396,0.0012400150299072,0.0004749298095703,0.000978946685791,0.016542911529541016
106,0.0360901355743408,0.0177791118621826,0.0012588500976562,0.0004780292510986,0.0009870529174804,0.016548633575439453
107,0.0364751815795898,0.0180461406707763,0.0012767314910888,0.0004820823669433,0.0009951591491699,0.0165560245513916
108,0.0368728637695312,0.018320083618164,0.001296043395996,0.0004858970642089,0.0010030269622802,0.016562938690185547
109,0.0372700691223144,0.0185880661010742,0.0013229846954345,0.0004889965057373,0.0010111331939697,0.016568660736083984
110,0.0376760959625244,0.0188581943511962,0.0013427734375,0.0004928112030029,0.00101900100708,0.01657581329345703
111,0.0380861759185791,0.01912522315979,0.0013618469238281,0.0004968643188476,0.001028299331665,0.016582727432250977
112,0.0385150909423828,0.0193941593170166,0.0013818740844726,0.0004999637603759,0.0010361671447753,0.016588687896728516
113,0.0389420986175537,0.0196621417999267,0.0014019012451171,0.0005037784576416,0.0010440349578857,0.016595840454101562
114,0.0393850803375244,0.0199332237243652,0.0014219284057617,0.0005080699920654,0.001051902770996,0.016602754592895508
115,0.0398211479187011,0.0202021598815917,0.0014419555664062,0.0005111694335937,0.001061201095581,0.01660895347595215
116,0.040269136428833,0.0204720497131347,0.0014619827270507,0.0005149841308593,0.0010690689086914,0.016615867614746094
117,0.0407190322875976,0.0207421779632568,0.0014817714691162,0.0005190372467041,0.0010771751403808,0.01662468910217285
118,0.0411779880523681,0.0210123062133789,0.0015027523040771,0.0005221366882324,0.0010850429534912,0.01663064956665039
119,0.0416209697723388,0.021280288696289,0.0015239715576171,0.000525951385498,0.0010931491851806,0.016637802124023438
120,0.0420820713043212,0.0215520858764648,0.0015449523925781,0.0005300045013427,0.0011012554168701,0.016644716262817383
121,0.0425431728363037,0.0218191146850585,0.001565933227539,0.000533103942871,0.0011091232299804,0.016651630401611328
122,0.0430152416229248,0.0220909118652343,0.0015869140625,0.0005369186401367,0.0011179447174072,0.01665782928466797
123,0.0434861183166503,0.02236008644104,0.0016078948974609,0.0005409717559814,0.0011260509490966,0.016664743423461914
124,0.0439760684967041,0.0226280689239501,0.0016298294067382,0.0005440711975097,0.0011341571807861,0.01667189598083496
125,0.044461965560913,0.0228960514068603,0.0016517639160156,0.0005478858947753,0.0011420249938964,0.016678810119628906
126,0.0449581146240234,0.0231671333312988,0.001673936843872,0.0005519390106201,0.0011501312255859,0.016684770584106445
127,0.045461893081665,0.0234360694885253,0.001694917678833,0.0005550384521484,0.0011579990386962,0.016691923141479492
128,0.0459859371185302,0.0234441757202148,0.0017178058624267,0.0005600452423095,0.0011672973632812,0.016698837280273438
129,0.0465068817138671,0.0239789485931396,0.0017399787902832,0.0005640983581542,0.0011751651763916,0.01670670509338379
130,0.0470409393310546,0.0245101451873779,0.0017628669738769,0.0005679130554199,0.0011830329895019,0.016713857650756836
131,0.0475740432739257,0.0250332355499267,0.0017850399017333,0.0005719661712646,0.0011920928955078,0.01672077178955078
132,0.0481231212615966,0.025562047958374,0.0018079280853271,0.0005760192871093,0.0012001991271972,0.01672673225402832
133,0.048671007156372,0.0260860919952392,0.0018308162689208,0.000579833984375,0.0012080669403076,0.016733884811401367
134,0.0492360591888427,0.0266122817993164,0.0018539428710937,0.0005829334259033,0.001216173171997,0.016740798950195312
135,0.0497951507568359,0.0271360874176025,0.0018768310546875,0.000586986541748,0.0012249946594238,0.016746997833251953
136,0.0503730773925781,0.0276691913604736,0.0018999576568603,0.0005910396575927,0.0012331008911132,0.0167539119720459
137,0.0509521961212158,0.0281929969787597,0.0019240379333496,0.0005950927734375,0.0012412071228027,0.016760826110839844
138,0.051542043685913,0.0287210941314697,0.0019469261169433,0.0005991458892822,0.001249074935913,0.016766786575317383
139,0.0521309375762939,0.0292472839355468,0.0019707679748535,0.0006029605865478,0.0012581348419189,0.016773700714111328
140,0.052739143371582,0.0297770500183105,0.0019948482513427,0.0006070137023925,0.0012660026550292,0.016779661178588867
141,0.0533459186553955,0.0303032398223876,0.002018928527832,0.0006108283996582,0.0012741088867187,0.016786813735961914
142,0.0539629459381103,0.0308310985565185,0.0020427703857421,0.0006148815155029,0.0012822151184082,0.016792774200439453
143,0.0545961856842041,0.0313551425933837,0.0020668506622314,0.0006191730499267,0.0012900829315185,0.0167999267578125
144,0.0552592277526855,0.031883955001831,0.0020918846130371,0.0006229877471923,0.0012991428375244,0.016806840896606445
145,0.0559000968933105,0.0324079990386962,0.0021159648895263,0.0006270408630371,0.0013070106506347,0.016812801361083984
146,0.0565521717071533,0.0329360961914062,0.0021407604217529,0.0006310939788818,0.0013151168823242,0.016818761825561523
147,0.0572040081024169,0.0334620475769043,0.0021657943725585,0.0006349086761474,0.0013229846954345,0.01682567596435547
148,0.0578751564025878,0.0339901447296142,0.0021910667419433,0.0006389617919921,0.0013320446014404,0.016832828521728516
149,0.0585441589355468,0.034513235092163,0.0022239685058593,0.0006427764892578,0.0013399124145507,0.016838788986206055
150,0.0592291355133056,0.0350430011749267,0.0022499561309814,0.0006470680236816,0.0013482570648193,0.016845703125
151,0.0599100589752197,0.0355660915374755,0.0022749900817871,0.0006511211395263,0.0013561248779296,0.01685190200805664
152,0.0606231689453125,0.0360970497131347,0.00230073928833,0.0006549358367919,0.0013651847839355,0.016858816146850586
153,0.0613281726837158,0.03662109375,0.0023279190063476,0.0006589889526367,0.0013730525970458,0.016865015029907227
154,0.0620419979095459,0.0371491909027099,0.0023539066314697,0.000662088394165,0.0013811588287353,0.016871929168701172
155,0.0627591609954834,0.0376701354980468,0.0023798942565917,0.0006659030914306,0.0013902187347412,0.01687765121459961
156,0.0634968280792236,0.0381972789764404,0.0024058818817138,0.0006699562072753,0.0013980865478515,0.016884803771972656
157,0.06423020362854,0.0387210845947265,0.0024328231811523,0.0006740093231201,0.0014059543609619,0.016890764236450195
158,0.064979076385498,0.0392482280731201,0.0024597644805908,0.0006780624389648,0.0014140605926513,0.01689767837524414
159,0.0657262802124023,0.0397732257843017,0.0024869441986083,0.0006821155548095,0.0014231204986572,0.01690387725830078
160,0.0664970874786377,0.0403001308441162,0.0025138854980468,0.0006859302520751,0.0014312267303466,0.016910791397094727
161,0.0672669410705566,0.0408251285552978,0.0025410652160644,0.0006899833679199,0.001439094543457,0.016916990280151367
162,0.0680491924285888,0.0413541793823242,0.0025677680969238,0.0006940364837646,0.0014479160308837,0.016923904418945312
163,0.0688419342041015,0.041877269744873,0.0025959014892578,0.0006978511810302,0.0014562606811523,0.016930818557739258
164,0.069688081741333,0.0424051284790039,0.0026228427886962,0.0007021427154541,0.0014641284942626,0.016936779022216797
165,0.070512056350708,0.0429270267486572,0.0026509761810302,0.0007061958312988,0.001471996307373,0.016942739486694336
166,0.0713362693786621,0.04345703125,0.0026788711547851,0.000709056854248,0.0014810562133789,0.016949892044067383
167,0.0721549987792968,0.0439810752868652,0.00270676612854,0.0007131099700927,0.0014889240264892,0.016955852508544922
168,0.0730001926422119,0.0445091724395751,0.002734899520874,0.0007171630859375,0.0014972686767578,0.016962766647338867
169,0.0738410949707031,0.045032262802124,0.0027627944946289,0.0007209777832031,0.0015051364898681,0.016968727111816406
170,0.074700117111206,0.0455610752105712,0.0027918815612792,0.0007250308990478,0.0015139579772949,0.01697564125061035
171,0.075556993484497,0.0460841655731201,0.0028200149536132,0.0007288455963134,0.0015220642089843,0.016981840133666992
172,0.0764319896697998,0.0466139316558837,0.0028488636016845,0.0007328987121582,0.0015301704406738,0.016988754272460938
173,0.077308177947998,0.0471351146697998,0.0028789043426513,0.000737190246582,0.0015380382537841,0.016994714736938477
174,0.0781960487365722,0.0476610660552978,0.0029077529907226,0.0007410049438476,0.0015461444854736,0.017001867294311523
175,0.0790910720825195,0.0481841564178466,0.0029370784759521,0.0007450580596923,0.0015549659729003,0.017007827758789062
176,0.0800082683563232,0.048713207244873,0.0029668807983398,0.000748872756958,0.0015630722045898,0.017014741897583008
177,0.080928087234497,0.0492362976074218,0.0029969215393066,0.0007529258728027,0.0015711784362792,0.017021894454956055
178,0.0818579196929931,0.0497651100158691,0.0030257701873779,0.0007569789886474,0.0015790462493896,0.017027616500854492
179,0.08278489112854,0.0502882003784179,0.003058910369873,0.000760793685913,0.0015871524810791,0.01703500747680664
180,0.0837712287902832,0.0508160591125488,0.0030899047851562,0.0007650852203369,0.0015959739685058,0.017040729522705078
181,0.0847342014312744,0.051340103149414,0.003119945526123,0.0007681846618652,0.0016040802001953,0.017047643661499023
182,0.0857009887695312,0.0518691539764404,0.0031509399414062,0.0007719993591308,0.0016121864318847,0.017053842544555664
183,0.0866689682006836,0.0523951053619384,0.003180980682373,0.0007760524749755,0.0016200542449951,0.01706075668334961
184,0.0876610279083252,0.0529220104217529,0.0032119750976562,0.0007801055908203,0.0016279220581054,0.01706695556640625
185,0.0886518955230712,0.0534429550170898,0.0032429695129394,0.0007839202880859,0.0016372203826904,0.017073869705200195
186,0.089663028717041,0.053973913192749,0.0032739639282226,0.0007879734039306,0.0016450881958007,0.017079591751098633
187,0.0906689167022705,0.0544979572296142,0.0033049583435058,0.0007917881011962,0.0016531944274902,0.01708674430847168
188,0.0916972160339355,0.0550262928009033,0.0033357143402099,0.0007960796356201,0.0016610622406005,0.01709270477294922
189,0.0927290916442871,0.0555500984191894,0.0033679008483886,0.0008001327514648,0.0016698837280273,0.017099618911743164
190,0.0937750339508056,0.0560781955718994,0.0033988952636718,0.0008039474487304,0.0016782283782958,0.017105817794799805
191,0.0948231220245361,0.0566000938415527,0.0034308433532714,0.0008080005645751,0.0016860961914062,0.01711273193359375
192,0.095898151397705,0.0571320056915283,0.003462791442871,0.0008120536804199,0.0016951560974121,0.017119884490966797
193,0.0969729423522949,0.0576550960540771,0.0034959316253662,0.0008149147033691,0.0017030239105224,0.017125844955444336
194,0.0980641841888427,0.0581831932067871,0.0035278797149658,0.0008189678192138,0.0017111301422119,0.01713275909423828
195,0.0991568565368652,0.0587081909179687,0.0035607814788818,0.000823974609375,0.0017201900482177,0.017139911651611328
196,0.1002740859985351,0.059237003326416,0.0035939216613769,0.0008270740509033,0.0017280578613281,0.017146825790405273
197,0.1013870239257812,0.0597600936889648,0.0036268234252929,0.000831127166748,0.0017359256744384,0.01715373992919922
198,0.1025159358978271,0.0602891445159912,0.003659963607788,0.0008349418640136,0.0017449855804443,0.01715993881225586
199,0.1036462783813476,0.0608119964599609,0.0036928653717041,0.0008389949798583,0.0017530918121337,0.017166614532470703
200,0.104809284210205,0.0613412857055664,0.0037260055541992,0.0008430480957031,0.0017611980438232,0.017172813415527344
201,0.1059660911560058,0.0618631839752197,0.0037600994110107,0.0008468627929687,0.0017690658569335,0.01717972755432129
202,0.10713791847229,0.0623941421508789,0.0037927627563476,0.0008509159088134,0.0017781257629394,0.017185688018798828
203,0.1083109378814697,0.0629181861877441,0.0038268566131591,0.0008552074432373,0.0017862319946289,0.017192840576171875
204,0.1095221042633056,0.0634441375732421,0.0038609504699707,0.0008590221405029,0.0017940998077392,0.017198801040649414
205,0.1107220649719238,0.0639691352844238,0.0038950443267822,0.0008630752563476,0.0018019676208496,0.01720595359802246
206,0.1119542121887207,0.0644991397857666,0.0039288997650146,0.0008668899536132,0.0018110275268554,0.017212867736816406
207,0.1133239269256591,0.0650250911712646,0.003962755203247,0.000870943069458,0.0018188953399658,0.017218589782714844
208,0.1146061420440673,0.0655531883239746,0.0039968490600585,0.0008749961853027,0.0018272399902343,0.017225980758666992
209,0.1158521175384521,0.0660762786865234,0.0040309429168701,0.0008788108825683,0.0018351078033447,0.01723170280456543
210,0.1171400547027587,0.0666050910949707,0.004065990447998,0.0008831024169921,0.0018441677093505,0.017238616943359375
211,0.1184320449829101,0.0671353340148925,0.0041010379791259,0.0008871555328369,0.0018520355224609,0.017245769500732422
212,0.1197259426116943,0.0676701068878173,0.0041358470916748,0.0008909702301025,0.0018601417541503,0.01725172996520996
213,0.121006965637207,0.0681970119476318,0.0041708946228027,0.0008940696716308,0.0018680095672607,0.017258882522583008
214,0.1225240230560302,0.0687270164489746,0.004206895828247,0.0008981227874755,0.0018761157989501,0.017264842987060547
215,0.1238300800323486,0.0692582130432128,0.0042428970336914,0.0009019374847412,0.0018839836120605,0.017271757125854492
216,0.1251640319824218,0.0697901248931884,0.0042779445648193,0.0009059906005859,0.0018932819366455,0.01727890968322754
217,0.1264960765838623,0.0703179836273193,0.0043139457702636,0.0009098052978515,0.0019011497497558,0.017284631729125977
218,0.1278419494628906,0.0708510875701904,0.004349946975708,0.0009140968322753,0.0019090175628662,0.017291545867919922
219,0.129188060760498,0.071376085281372,0.0043859481811523,0.0009181499481201,0.0019171237945556,0.017297744750976562
220,0.1305630207061767,0.0719070434570312,0.0044217109680175,0.0009219646453857,0.0019259452819824,0.017304658889770508
221,0.1319348812103271,0.0724551677703857,0.0044589042663574,0.0009260177612304,0.0019342899322509,0.01731085777282715
222,0.1333532333374023,0.0729923248291015,0.0044960975646972,0.0009300708770751,0.0019421577453613,0.017317771911621094
223,0.1347451210021972,0.0735189914703369,0.0045328140258789,0.0009338855743408,0.0019500255584716,0.017323970794677734
224,0.1361699104309082,0.0740511417388916,0.0045700073242187,0.0009381771087646,0.001957893371582,0.01733088493347168
225,0.1375970840454101,0.0745792388916015,0.0046069622039794,0.0009419918060302,0.0019671916961669,0.017337799072265625
226,0.1390409469604492,0.075113296508789,0.0046439170837402,0.000946044921875,0.0019750595092773,0.017343997955322266
227,0.1404862403869629,0.0756411552429199,0.0046808719635009,0.0009500980377197,0.0019831657409667,0.01735091209411621
228,0.141960859298706,0.0761752128601074,0.0047190189361572,0.0009539127349853,0.0019910335540771,0.01735663414001465
229,0.143435001373291,0.0767042636871337,0.0047569274902343,0.00095796585083,0.0019998550415039,0.017363786697387695
230,0.1449251174926757,0.0772352218627929,0.0047941207885742,0.0009620189666748,0.0020081996917724,0.017369747161865234
231,0.1464161872863769,0.0777592658996582,0.0048317909240722,0.0009660720825195,0.0020160675048828,0.01737689971923828
232,0.1479411125183105,0.0782902240753173,0.0048696994781494,0.0009701251983642,0.0020239353179931,0.017383813858032227
233,0.1494629383087158,0.0788171291351318,0.0049090385437011,0.0009732246398925,0.0020322799682617,0.017389774322509766
234,0.1510000228881836,0.0793483257293701,0.0049479007720947,0.0009770393371582,0.0020411014556884,0.017395734786987305
235,0.1525430679321289,0.0798718929290771,0.0049867630004882,0.0009810924530029,0.0020492076873779,0.01740264892578125
236,0.1541171073913574,0.0804030895233154,0.0050258636474609,0.0009849071502685,0.0020570755004882,0.017409563064575195
237,0.1557049751281738,0.0809299945831298,0.0050649642944335,0.0009889602661132,0.0020649433135986,0.017415761947631836
238,0.1572980880737304,0.0814650058746337,0.0051047801971435,0.000993013381958,0.0020732879638671,0.01742267608642578
239,0.1588799953460693,0.0819902420043945,0.0051438808441162,0.0009968280792236,0.0020821094512939,0.017428874969482422
240,0.1605010032653808,0.0825252532958984,0.0051829814910888,0.0010011196136474,0.0020899772644042,0.017435789108276367
241,0.1621239185333252,0.0830492973327636,0.0052227973937988,0.001004934310913,0.0020980834960937,0.017442703247070312
242,0.1637649536132812,0.0835802555084228,0.0052630901336669,0.0010089874267578,0.0021061897277832,0.017448902130126953
243,0.1653978824615478,0.0841062068939209,0.0053038597106933,0.0010130405426025,0.0021140575408935,0.0174558162689209
244,0.1670839786529541,0.0846350193023681,0.0053439140319824,0.0010168552398681,0.002122163772583,0.01746201515197754
245,0.1688208580017089,0.0851631164550781,0.0053837299346923,0.0010209083557128,0.0021309852600097,0.017468929290771484
246,0.1705501079559326,0.0856952667236328,0.0054247379302978,0.0010251998901367,0.0021388530731201,0.017474651336669922
247,0.1722609996795654,0.0862221717834472,0.0054659843444824,0.0010290145874023,0.0021471977233886,0.01748180389404297
248,0.1740081310272216,0.08675217628479,0.0055060386657714,0.0010321140289306,0.002155065536499,0.017487764358520508
249,0.1757271289825439,0.0872771739959716,0.0055468082427978,0.0010361671447753,0.0021641254425048,0.017494678497314453
250,0.1774680614471435,0.087806224822998,0.0055878162384033,0.001039981842041,0.0021719932556152,0.0175018310546875
251,0.179203987121582,0.0883309841156005,0.0056297779083251,0.0010440349578857,0.0021800994873046,0.01750779151916504
