,BruteForce,CoprimeDecomposition,GeneralSolution,BinaryTrick,Recursion,ReadingFromList
46,0.0113298892974853,0.0053303241729736,0.0002896785736083,0.0005431175231933,0.0003738403320312,0.02213883399963379
47,0.0114357471466064,0.0054731369018554,0.0002927780151367,0.0005509853363037,0.0003819465637207,0.022147178649902344
48,0.0115489959716796,0.005620002746582,0.0002968311309814,0.0005590915679931,0.000389814376831,0.02215409278869629
49,0.0116629600524902,0.0057661533355712,0.000300645828247,0.0005669593811035,0.0003979206085205,0.022161006927490234
50,0.0117809772491455,0.0059101581573486,0.0003046989440917,0.0005750656127929,0.0004060268402099,0.022167205810546875
51,0.0119009017944335,0.0060532093048095,0.0003077983856201,0.0005831718444824,0.0004138946533203,0.02217411994934082
52,0.0120227336883544,0.0061969757080078,0.0003116130828857,0.0005910396575927,0.0004217624664306,0.022181034088134766
53,0.0121469497680664,0.0063402652740478,0.0003159046173095,0.0005989074707031,0.0004310607910156,0.022186994552612305
54,0.0122749805450439,0.006484031677246,0.0003199577331542,0.0006070137023925,0.0004389286041259,0.02219390869140625
55,0.0124030113220214,0.006627082824707,0.0003228187561035,0.000615119934082,0.0004479885101318,0.022201061248779297
56,0.0125398635864257,0.0067710876464843,0.0003268718719482,0.0006229877471923,0.0004558563232421,0.022207975387573242
57,0.0126779079437255,0.0069141387939453,0.0003309249877929,0.0006308555603027,0.000464916229248,0.02221393585205078
58,0.0128209590911865,0.0070600509643554,0.0003337860107421,0.0006380081176757,0.0004739761352539,0.022221088409423828
59,0.0129628181457519,0.0072021484375,0.0003378391265869,0.0006461143493652,0.0004830360412597,0.022228002548217773
60,0.0131139755249023,0.0073480606079101,0.0003409385681152,0.0006539821624755,0.0004909038543701,0.02223491668701172
61,0.013273000717163,0.0074963569641113,0.0003447532653808,0.0006618499755859,0.0004999637603759,0.022242069244384766
62,0.0134360790252685,0.0076479911804199,0.0003488063812255,0.0006701946258544,0.0005078315734863,0.02224898338317871
63,0.0135979652404785,0.0077950954437255,0.0003519058227539,0.0006780624389648,0.000516653060913,0.022255897521972656
64,0.0137717723846435,0.007803201675415,0.0003557205200195,0.0006868839263916,0.000525951385498,0.022263050079345703
65,0.0139439105987548,0.0080890655517578,0.0003597736358642,0.000694990158081,0.0005350112915039,0.02226996421813965
66,0.0141220092773437,0.008364200592041,0.000364065170288,0.0007030963897705,0.0005450248718261,0.022276878356933594
67,0.0142998695373535,0.0086371898651123,0.0003678798675537,0.0007109642028808,0.0005538463592529,0.02228403091430664
68,0.0144860744476318,0.0089132785797119,0.0003719329833984,0.0007200241088867,0.0005638599395751,0.022290945053100586
69,0.0146739482879638,0.0091819763183593,0.0003747940063476,0.000727891921997,0.0005738735198974,0.02229785919189453
70,0.0148670673370361,0.0094552040100097,0.0003788471221923,0.0007359981536865,0.0005848407745361,0.022305011749267578
71,0.0150611400604248,0.0097291469573974,0.0003829002380371,0.0007441043853759,0.0005948543548583,0.022311925888061523
72,0.015265941619873,0.0100061893463134,0.0003867149353027,0.0007519721984863,0.000605821609497,0.02231907844543457
73,0.0154709815979003,0.0102791786193847,0.0003907680511474,0.0007598400115966,0.0006179809570312,0.022325992584228516
74,0.0156817436218261,0.0105571746826171,0.0003948211669921,0.0007679462432861,0.0006289482116699,0.02233290672302246
75,0.0158941745758056,0.010829210281372,0.0003976821899414,0.0007760524749755,0.0006399154663085,0.0223391056060791
76,0.016118049621582,0.0111072063446044,0.0004017353057861,0.0007839202880859,0.0006539821624755,0.022346019744873047
77,0.0163400173187255,0.0113811492919921,0.0004060268402099,0.0007929801940917,0.0006649494171142,0.022352933883666992
78,0.0165698528289794,0.0116591453552246,0.0004098415374755,0.0008008480072021,0.0006771087646484,0.02236008644104004
79,0.0168018341064453,0.0119340419769287,0.0004138946533203,0.0008091926574707,0.000687837600708,0.022367000579833984
80,0.0170440673828125,0.0122151374816894,0.0004177093505859,0.000817060470581,0.000699758529663,0.02237391471862793
81,0.0172879695892334,0.0124890804290771,0.0004208087921142,0.0008249282836914,0.0007107257843017,0.022381067276000977
82,0.0175371170043945,0.0127670764923095,0.0004248619079589,0.0008327960968017,0.0007228851318359,0.022387981414794922
83,0.0177869796752929,0.0130472183227539,0.0004286766052246,0.0008411407470703,0.000734806060791,0.022394895553588867
84,0.0180528163909912,0.0133352279663085,0.0004327297210693,0.000849962234497,0.0007469654083251,0.022401094436645508
85,0.0183141231536865,0.0136189460754394,0.0004370212554931,0.0008580684661865,0.0007588863372802,0.022408008575439453
86,0.0185828208923339,0.0139071941375732,0.0004408359527587,0.0008659362792968,0.0007710456848144,0.0224151611328125
87,0.0188508033752441,0.0141921043395996,0.0004448890686035,0.0008740425109863,0.0007829666137695,0.02242112159729004
88,0.0191359519958496,0.0144801139831542,0.0004479885101318,0.0008821487426757,0.000795841217041,0.022428035736083984
89,0.0194199085235595,0.0147662162780761,0.0004518032073974,0.0008900165557861,0.0008068084716796,0.02243518829345703
90,0.0197100639343261,0.0150542259216308,0.0004558563232421,0.0008990764617919,0.0008199214935302,0.022442102432250977
91,0.02000093460083,0.0153369903564453,0.0004596710205078,0.0009069442749023,0.0008318424224853,0.022447824478149414
92,0.0203030109405517,0.0156233310699462,0.0004637241363525,0.0009150505065917,0.0008449554443359,0.022455215454101562
93,0.0206091403961181,0.0159013271331787,0.0004677772521972,0.0009229183197021,0.0008580684661865,0.022461891174316406
94,0.020920991897583,0.0161852836608886,0.0004706382751464,0.0009310245513916,0.0008718967437744,0.02246880531311035
95,0.0212349891662597,0.0164680480957031,0.0004746913909912,0.0009388923645019,0.0008859634399414,0.022475004196166992
96,0.0215699672698974,0.0167531967163085,0.000478982925415,0.0009481906890869,0.0009007453918457,0.022481918334960938
97,0.0219018459320068,0.0170371532440185,0.0004827976226806,0.0009560585021972,0.0009148120880126,0.022489070892333984
98,0.0222418308258056,0.0173230171203613,0.0004868507385253,0.0009639263153076,0.0009288787841796,0.02249598503112793
99,0.0225827693939209,0.0176072120666503,0.0004909038543701,0.000972032546997,0.0009429454803466,0.02250194549560547
100,0.0229368209838867,0.0178933143615722,0.0004947185516357,0.0009810924530029,0.0009567737579345,0.022509098052978516
101,0.0232877731323242,0.0181801319122314,0.0004987716674804,0.0009889602661132,0.000972032546997,0.02251601219177246
102,0.0236480236053466,0.0184671878814697,0.0005018711090087,0.0009970664978027,0.000986099243164,0.022522926330566406
103,0.0240089893341064,0.0187499523162841,0.0005056858062744,0.0010058879852294,0.0010008811950683,0.022530078887939453
104,0.0243830680847167,0.0190372467041015,0.0005099773406982,0.0010139942169189,0.0010159015655517,0.0225369930267334
105,0.0247571468353271,0.0193202495574951,0.0005137920379638,0.0010230541229248,0.0010309219360351,0.022543907165527344
106,0.0251400470733642,0.0196039676666259,0.0005178451538085,0.0010311603546142,0.0010478496551513,0.02255105972290039
107,0.0255229473114013,0.019888162612915,0.0005218982696533,0.0010390281677246,0.0010628700256347,0.022557973861694336
108,0.025918960571289,0.0201742649078369,0.0005257129669189,0.0010478496551513,0.0010778903961181,0.022565841674804688
109,0.0263168811798095,0.0204579830169677,0.0005288124084472,0.0010569095611572,0.0010919570922851,0.022573232650756836
110,0.0267238616943359,0.020745038986206,0.0005328655242919,0.0010650157928466,0.0011067390441894,0.02257990837097168
111,0.0271289348602294,0.0210301876068115,0.0005366802215576,0.0010731220245361,0.0011219978332519,0.022586822509765625
112,0.027552843093872,0.0213162899017334,0.0005407333374023,0.0010809898376464,0.0011367797851562,0.022594213485717773
113,0.0279791355133056,0.0216021537780761,0.0005450248718261,0.0010888576507568,0.0011518001556396,0.02260112762451172
114,0.0284130573272705,0.0218892097473144,0.0005488395690917,0.0010981559753417,0.0011670589447021,0.022608041763305664
115,0.0288457870483398,0.0221731662750244,0.0005528926849365,0.0011060237884521,0.0011827945709228,0.022616147994995117
116,0.0292789936065673,0.0224592685699462,0.0005559921264648,0.0011138916015625,0.001199722290039,0.022623062133789062
117,0.0297119617462158,0.0227420330047607,0.0005598068237304,0.0011219978332519,0.0012159347534179,0.022629976272583008
118,0.0301539897918701,0.0230281352996826,0.0005638599395751,0.0011301040649414,0.0012328624725341,0.022637128829956055
119,0.0305948257446289,0.0233120918273925,0.0005676746368408,0.0011379718780517,0.0012488365173339,0.02264404296875
120,0.0310537815093994,0.0236029624938964,0.0005717277526855,0.0011470317840576,0.0012657642364501,0.022650957107543945
121,0.0315139293670654,0.0238871574401855,0.0005760192871093,0.0011548995971679,0.0012829303741455,0.022658109664916992
122,0.0319969654083251,0.0241730213165283,0.0005786418914794,0.0011630058288574,0.0012998580932617,0.022665023803710938
123,0.032505989074707,0.0244562625885009,0.0005829334259033,0.0011711120605468,0.001317024230957,0.02267289161682129
124,0.0329937934875488,0.0247433185577392,0.000586986541748,0.0011789798736572,0.0013339519500732,0.022680044174194336
125,0.0334820747375488,0.0250301361083984,0.0005908012390136,0.0011868476867675,0.0013508796691894,0.02268695831298828
126,0.03397798538208,0.0253171920776367,0.0005948543548583,0.0011959075927734,0.0013689994812011,0.022693872451782227
127,0.0344798564910888,0.025602102279663,0.000598669052124,0.0012040138244628,0.0013868808746337,0.02270221710205078
128,0.0350050926208496,0.0256099700927734,0.0006027221679687,0.0012121200561523,0.0014047622680664,0.022709131240844727
129,0.035524845123291,0.026177167892456,0.0006070137023925,0.0012209415435791,0.0014231204986572,0.022716999053955078
130,0.0360579490661621,0.026738166809082,0.0006108283996582,0.0012300014495849,0.0014410018920898,0.022726058959960938
131,0.0365869998931884,0.027285099029541,0.0006148815155029,0.0012378692626953,0.0014588832855224,0.022733211517333984
132,0.0371510982513427,0.0278472900390625,0.000619888305664,0.0012462139129638,0.001476764678955,0.02274012565612793
133,0.0377070903778076,0.0284023284912109,0.0006237030029296,0.0012550354003906,0.0014948844909667,0.022747039794921875
134,0.0382759571075439,0.0289652347564697,0.0006279945373535,0.0012629032135009,0.0015127658843994,0.022754192352294922
135,0.0388381481170654,0.0295212268829345,0.0006318092346191,0.0012710094451904,0.0015308856964111,0.022761106491088867
136,0.0394148826599121,0.030081033706665,0.0006358623504638,0.0012798309326171,0.0015509128570556,0.02276897430419922
137,0.0399971008300781,0.0306382179260253,0.0006399154663085,0.0012881755828857,0.0015699863433837,0.022776126861572266
138,0.0405960083007812,0.0312061309814453,0.0006437301635742,0.001296043395996,0.0015888214111328,0.02278304100036621
139,0.0411899089813232,0.0317661762237548,0.0006477832794189,0.0013039112091064,0.0016078948974609,0.022789955139160156
140,0.041806936264038,0.0323290824890136,0.0006515979766845,0.0013117790222167,0.0016279220581054,0.022797107696533203
141,0.042433738708496,0.0328803062438964,0.0006546974182128,0.0013210773468017,0.0016477108001708,0.02280402183532715
142,0.0430710315704345,0.0334391593933105,0.0006587505340576,0.0013289451599121,0.0016670227050781,0.022810935974121094
143,0.0437209606170654,0.0339930057525634,0.0006628036499023,0.0013370513916015,0.0016870498657226,0.02281808853149414
144,0.0444498062133789,0.0345580577850341,0.000666856765747,0.0013458728790283,0.001706838607788,0.022825002670288086
145,0.0451459884643554,0.0351262092590332,0.0006709098815917,0.0013542175292968,0.0017268657684326,0.02283191680908203
146,0.0458230972290039,0.0357019901275634,0.0006747245788574,0.0013620853424072,0.0017468929290771,0.022839069366455078
147,0.0464968681335449,0.0362613201141357,0.0006787776947021,0.0013699531555175,0.0017669200897216,0.022845983505249023
148,0.0471870899200439,0.0368242263793945,0.0006828308105468,0.0013790130615234,0.0017867088317871,0.02285289764404297
149,0.047914981842041,0.0373833179473876,0.0006868839263916,0.0013868808746337,0.0018069744110107,0.022860050201416016
150,0.0486259460449218,0.0379431247711181,0.0006909370422363,0.0013949871063232,0.0018279552459716,0.02286696434020996
151,0.0493628978729248,0.0385012626647949,0.0006947517395019,0.0014030933380126,0.0018479824066162,0.022873878479003906
152,0.0501120090484619,0.0390594005584716,0.0006988048553466,0.001410961151123,0.0018689632415771,0.022881031036376953
153,0.050851821899414,0.0396151542663574,0.0007028579711914,0.0014200210571289,0.001889944076538,0.0228879451751709
154,0.0515909194946289,0.0401761531829834,0.000706672668457,0.0014281272888183,0.001910924911499,0.022895097732543945
155,0.0523309707641601,0.0407321453094482,0.0007107257843017,0.0014359951019287,0.0019319057464599,0.02290201187133789
156,0.0530769824981689,0.0412940979003906,0.0007150173187255,0.0014441013336181,0.0019519329071044,0.022908926010131836
157,0.0538079738616943,0.0418541431427001,0.0007176399230957,0.0014519691467285,0.0019729137420654,0.022916078567504883
158,0.0545737743377685,0.0424211025238037,0.0007219314575195,0.0014607906341552,0.0019948482513427,0.022922992706298828
159,0.0553359985351562,0.0429823398590087,0.0007259845733642,0.0014691352844238,0.0020158290863037,0.02293109893798828
160,0.056107759475708,0.0435452461242675,0.0007297992706298,0.0014770030975341,0.0020389556884765,0.022938013076782227
161,0.0568878650665283,0.044105052947998,0.0007338523864746,0.00148606300354,0.0020608901977539,0.022945165634155273
162,0.0576751232147216,0.0446681976318359,0.0007376670837402,0.0014939308166503,0.0020840167999267,0.02295207977294922
163,0.0584619045257568,0.0452251434326171,0.0007417201995849,0.0015020370483398,0.0021059513092041,0.022959232330322266
164,0.0592679977416992,0.045788288116455,0.0007460117340087,0.0015110969543457,0.0021288394927978,0.02296614646911621
165,0.0600740909576416,0.0463433265686035,0.0007498264312744,0.001518964767456,0.0021517276763916,0.022973060607910156
166,0.0608868598937988,0.0469110012054443,0.0007538795471191,0.0015268325805664,0.0021770000457763,0.022980928421020508
167,0.0617039203643798,0.0474591255187988,0.0007579326629638,0.0015358924865722,0.0021998882293701,0.022988080978393555
168,0.0625419616699218,0.0480110645294189,0.0007617473602294,0.0015439987182617,0.0022230148315429,0.0229949951171875
169,0.0633821487426757,0.0485682487487793,0.0007658004760742,0.0015521049499511,0.0022459030151367,0.023001909255981445
170,0.0642321109771728,0.0491282939910888,0.0007696151733398,0.0015599727630615,0.002267837524414,0.023009061813354492
171,0.0650889873504638,0.0496861934661865,0.0007739067077636,0.0015690326690673,0.0022909641265869,0.023015975952148438
172,0.0659630298614502,0.050248384475708,0.0007779598236083,0.0015771389007568,0.0023128986358642,0.023023128509521484
173,0.0668330192565918,0.050807237625122,0.000781774520874,0.0015850067138671,0.002335786819458,0.02303004264831543
174,0.0677199363708496,0.0513701438903808,0.0007858276367187,0.0015928745269775,0.0023589134216308,0.023036956787109375
175,0.0686089992523193,0.0519280433654785,0.0007898807525634,0.0016019344329833,0.0023820400238037,0.023044109344482422
176,0.0695219039916992,0.0524911880493164,0.0007936954498291,0.0016100406646728,0.0024058818817138,0.023051023483276367
177,0.0704400539398193,0.0530450344085693,0.0007979869842529,0.0016181468963623,0.0024299621582031,0.023057937622070312
178,0.071368932723999,0.0536072254180908,0.0008008480072021,0.0016260147094726,0.0024538040161132,0.02306509017944336
179,0.072293996810913,0.0541632175445556,0.0008049011230468,0.0016350746154785,0.002479076385498,0.023072004318237305
180,0.0732438564300537,0.054725170135498,0.0008089542388916,0.0016429424285888,0.0025029182434082,0.02307891845703125
181,0.0741949081420898,0.0552811622619628,0.0008127689361572,0.0016510486602783,0.0025267601013183,0.023086071014404297
182,0.0751681327819824,0.0558483600616455,0.0008168220520019,0.0016601085662841,0.0025520324707031,0.023092985153198242
183,0.0761287212371826,0.056406021118164,0.0008208751678466,0.0016679763793945,0.0025768280029296,0.023099899291992188
184,0.077117919921875,0.0569663047790527,0.0008246898651123,0.0016758441925048,0.0026018619537353,0.023107051849365234
185,0.0781037807464599,0.0575222969055175,0.000828742980957,0.0016841888427734,0.0026259422302246,0.02311396598815918
186,0.0791068077087402,0.0580852031707763,0.0008330345153808,0.0016930103302001,0.0026516914367675,0.023120880126953125
187,0.0801107883453369,0.0586433410644531,0.0008368492126464,0.001702070236206,0.0026779174804687,0.023128032684326172
188,0.0811429023742675,0.0592083930969238,0.0008409023284912,0.0017099380493164,0.0027036666870117,0.023134946823120117
189,0.0821719169616699,0.0597651004791259,0.0008447170257568,0.0017178058624267,0.0027308464050292,0.023141860961914062
190,0.0832159519195556,0.060326337814331,0.0008487701416015,0.0017271041870117,0.0027558803558349,0.02314901351928711
191,0.0842618942260742,0.0608832836151123,0.0008528232574462,0.0017361640930175,0.002781867980957,0.023155927658081055
192,0.0853409767150878,0.061448335647583,0.0008566379547119,0.0017440319061279,0.0028078556060791,0.023162841796875
193,0.0864260196685791,0.0620112419128418,0.0008609294891357,0.0017530918121337,0.0028338432312011,0.023171186447143555
194,0.0875148773193359,0.0625731945037841,0.0008649826049804,0.0017619132995605,0.0028610229492187,0.0231781005859375
195,0.0886099338531494,0.0631282329559326,0.000868797302246,0.0017709732055664,0.0028867721557617,0.02318596839904785
196,0.0897188186645507,0.0636882781982421,0.0008728504180908,0.0017790794372558,0.0029160976409912,0.0231931209564209
197,0.0908329486846923,0.0642430782318115,0.0008766651153564,0.0017869472503662,0.0029428005218505,0.023200035095214844
198,0.0919618606567382,0.0648083686828613,0.0008807182312011,0.0017950534820556,0.0029690265655517,0.02320694923400879
199,0.0930888652801513,0.0653660297393798,0.000885009765625,0.0018038749694824,0.0029959678649902,0.023214101791381836
200,0.0942399501800537,0.0659301280975341,0.0008876323699951,0.0018122196197509,0.0030229091644287,0.02322101593017578
201,0.09539794921875,0.0664813518524169,0.0008919239044189,0.0018200874328613,0.0030498504638671,0.023227930068969727
202,0.0965669155120849,0.0670399665832519,0.0008959770202636,0.0018279552459716,0.0030767917633056,0.023235082626342773
203,0.0977339744567871,0.0675981044769287,0.0008997917175292,0.0018370151519775,0.0031049251556396,0.02324199676513672
204,0.0989348888397216,0.0681600570678711,0.0009047985076904,0.0018448829650878,0.0031328201293945,0.023248910903930664
205,0.100128173828125,0.0687212944030761,0.000908613204956,0.0018529891967773,0.0031599998474121,0.02325606346130371
206,0.1013410091400146,0.069282054901123,0.0009117126464843,0.0018620491027832,0.0031888484954833,0.023262977600097656
207,0.1025459766387939,0.0698411464691162,0.0009160041809082,0.0018699169158935,0.0032167434692382,0.0232698917388916
208,0.1037859916687011,0.0704061985015869,0.0009198188781738,0.0018789768218994,0.0032439231872558,0.02327704429626465
209,0.1050329208374023,0.0709631443023681,0.0009238719940185,0.0018870830535888,0.0032718181610107,0.023283958435058594
210,0.1062879562377929,0.0715231895446777,0.0009279251098632,0.0018961429595947,0.0033009052276611,0.02329087257385254
211,0.1075489521026611,0.0720791816711425,0.0009317398071289,0.001904010772705,0.0033309459686279,0.023298025131225586
212,0.1088631153106689,0.072638988494873,0.0009357929229736,0.0019130706787109,0.0033597946166992,0.02330493927001953
213,0.1101808547973632,0.0731971263885498,0.0009398460388183,0.0019218921661376,0.0033888816833496,0.023313045501708984
214,0.1116609573364257,0.0737600326538086,0.000943899154663,0.0019309520721435,0.00341796875,0.02332019805908203
215,0.1129617691040039,0.0743181705474853,0.0009479522705078,0.001939058303833,0.0034470558166503,0.023327112197875977
216,0.1142859458923339,0.0748820304870605,0.0009517669677734,0.0019481182098388,0.0034759044647216,0.023334026336669922
217,0.1156208515167236,0.0754411220550537,0.0009558200836181,0.0019559860229492,0.0035068988800048,0.02334117889404297
218,0.1169691085815429,0.0760061740875244,0.0009598731994628,0.0019638538360595,0.003537893295288,0.023348093032836914
219,0.1183140277862548,0.0765633583068847,0.0009636878967285,0.0019729137420654,0.0035688877105712,0.02335500717163086
220,0.1196858882904052,0.0771272182464599,0.0009677410125732,0.0019810199737548,0.0036008358001708,0.0233609676361084
221,0.12105393409729,0.077686071395874,0.0009717941284179,0.0019891262054443,0.0036327838897705,0.023367881774902344
222,0.1224548816680908,0.0782482624053955,0.0009758472442626,0.001997947692871,0.0036647319793701,0.023375272750854492
223,0.1238720417022705,0.0788080692291259,0.0009799003601074,0.0020058155059814,0.0036966800689697,0.023382186889648438
224,0.125295877456665,0.0793590545654296,0.000983715057373,0.00201416015625,0.0037288665771484,0.023389101028442383
225,0.1267280578613281,0.0799181461334228,0.0009877681732177,0.0020220279693603,0.0037598609924316,0.02339625358581543
226,0.1281650066375732,0.0804810523986816,0.0009918212890625,0.0020310878753662,0.003793716430664,0.023403167724609375
227,0.1296069622039795,0.0810370445251464,0.0009958744049072,0.0020389556884765,0.0038259029388427,0.02341008186340332
228,0.1310768127441406,0.0816061496734619,0.0009999275207519,0.002047061920166,0.0038578510284423,0.023417234420776367
229,0.1325500011444091,0.0821611881256103,0.0010039806365966,0.0020551681518554,0.0038907527923583,0.023424148559570312
230,0.1340370178222656,0.0827240943908691,0.0010077953338623,0.0020639896392822,0.0039217472076416,0.023431062698364258
231,0.1355319023132324,0.0832822322845459,0.001011848449707,0.0020718574523925,0.0039527416229248,0.023438215255737305
232,0.1370589733123779,0.0838432312011718,0.0010156631469726,0.002079963684082,0.0039846897125244,0.02344512939453125
233,0.1385788917541504,0.0843992233276367,0.0010187625885009,0.0020890235900878,0.0040168762207031,0.023452043533325195
234,0.1401197910308838,0.0849599838256836,0.0010228157043457,0.0020971298217773,0.0040497779846191,0.023459196090698242
235,0.1416590213775634,0.0855181217193603,0.0010266304016113,0.0021049976348876,0.0040817260742187,0.023466110229492188
236,0.1432199478149414,0.0860800743103027,0.0010309219360351,0.002112865447998,0.0041139125823974,0.023473024368286133
237,0.1447980403900146,0.0866341590881347,0.0010349750518798,0.002122163772583,0.004145860671997,0.023478984832763672
238,0.1463849544525146,0.0871980190277099,0.0010387897491455,0.0021300315856933,0.0041778087615966,0.023485898971557617
239,0.1479699611663818,0.0877552032470703,0.0010428428649902,0.0021378993988037,0.0042109489440917,0.023492813110351562
240,0.1496007442474365,0.0883171558380127,0.0010466575622558,0.0021469593048095,0.0042428970336914,0.02350020408630371
241,0.1512200832366943,0.0888721942901611,0.0010507106781005,0.0021548271179199,0.0042757987976074,0.023507118225097656
242,0.1528499126434326,0.0894362926483154,0.0010550022125244,0.0021631717681884,0.0043098926544189,0.0235140323638916
243,0.1545507907867431,0.0899930000305175,0.00105881690979,0.0021710395812988,0.0043439865112304,0.02351999282836914
244,0.1562089920043945,0.0905561447143554,0.0010628700256347,0.0021789073944091,0.0043768882751464,0.023526906967163086
245,0.1578710079193115,0.0911123752593994,0.0010669231414794,0.002187967300415,0.0044107437133789,0.023534059524536133
246,0.1595537662506103,0.0916800498962402,0.0010697841644287,0.0021960735321044,0.004443883895874,0.023540973663330078
247,0.1612598896026611,0.092236042022705,0.0010738372802734,0.0022039413452148,0.00447678565979,0.023547887802124023
248,0.1629760265350341,0.0927979946136474,0.0010778903961181,0.0022120475769042,0.0045108795166015,0.02355504035949707
249,0.1646959781646728,0.0933461189270019,0.0010817050933837,0.0022199153900146,0.004544973373413,0.023561954498291016
250,0.1664290428161621,0.09389328956604,0.0010857582092285,0.0022289752960205,0.004580020904541,0.023567914962768555
