,BruteForce,CoprimeDecomposition,GeneralSolution,BinaryTrick
52,0.014552116394042969,0.004559993743896484,0.00026798248291015625,0.00048279762268066406
53,0.014613151550292969,0.00469517707824707,0.0002720355987548828,0.0004899501800537109
54,0.014672040939331055,0.004831075668334961,0.0002751350402832031,0.0004978179931640625
55,0.014736175537109375,0.004966020584106445,0.0002789497375488281,0.0005047321319580078
56,0.014798164367675781,0.005101203918457031,0.00028204917907714844,0.0005128383636474609
57,0.014862060546875,0.005237102508544922,0.00028514862060546875,0.0005209445953369141
58,0.014925003051757812,0.005383014678955078,0.00028896331787109375,0.0005278587341308594
59,0.014990091323852539,0.005518913269042969,0.00029206275939941406,0.0005357265472412109
60,0.015053987503051758,0.00566411018371582,0.0002961158752441406,0.0005438327789306641
61,0.01512002944946289,0.0058100223541259766,0.0002989768981933594,0.0005507469177246094
62,0.015186071395874023,0.00594782829284668,0.0003020763397216797,0.0005588531494140625
63,0.015259027481079102,0.005957841873168945,0.00030612945556640625,0.0005669593811035156
64,0.015332221984863281,0.006227970123291016,0.00030994415283203125,0.0005748271942138672
65,0.015406131744384766,0.006489992141723633,0.00031304359436035156,0.0005829334259033203
66,0.015480995178222656,0.006751060485839844,0.0003170967102050781,0.0005908012390136719
67,0.015560150146484375,0.007012128829956055,0.0003209114074707031,0.0005986690521240234
68,0.015638113021850586,0.007272005081176758,0.00032401084899902344,0.0006067752838134766
69,0.015717029571533203,0.0075359344482421875,0.00032830238342285156,0.0006148815155029297
70,0.015796184539794922,0.0077970027923583984,0.00033092498779296875,0.0006227493286132812
71,0.015877246856689453,0.008057117462158203,0.0003352165222167969,0.0006299018859863281
72,0.015959978103637695,0.008316993713378906,0.00033926963806152344,0.0006377696990966797
73,0.01604294776916504,0.008578062057495117,0.0003421306610107422,0.0006458759307861328
74,0.016125202178955078,0.008838891983032227,0.00034618377685546875,0.0006537437438964844
75,0.016209125518798828,0.009098052978515625,0.00034928321838378906,0.0006618499755859375
76,0.016291141510009766,0.009358882904052734,0.00035309791564941406,0.0006699562072753906
77,0.01637411117553711,0.009618997573852539,0.0003571510314941406,0.0006768703460693359
78,0.016459941864013672,0.00988006591796875,0.00036025047302246094,0.0006847381591796875
79,0.016549110412597656,0.01014089584350586,0.00036406517028808594,0.0006928443908691406
80,0.01663827896118164,0.010416984558105469,0.0003681182861328125,0.0007009506225585938
81,0.01672816276550293,0.010681867599487305,0.0003712177276611328,0.0007088184356689453
82,0.016817092895507812,0.010941028594970703,0.0003750324249267578,0.0007166862487792969
83,0.016906261444091797,0.011198997497558594,0.0003781318664550781,0.00072479248046875
84,0.016997098922729492,0.011459827423095703,0.0003821849822998047,0.0007317066192626953
85,0.017086267471313477,0.011722087860107422,0.0003859996795654297,0.0007398128509521484
86,0.017173290252685547,0.011984825134277344,0.00038909912109375,0.0007479190826416016
87,0.017263174057006836,0.012243986129760742,0.00039315223693847656,0.0007557868957519531
88,0.017354249954223633,0.01250600814819336,0.0003960132598876953,0.0007638931274414062
89,0.017446041107177734,0.012765884399414062,0.0004000663757324219,0.0007717609405517578
90,0.017538070678710938,0.013028144836425781,0.00040411949157714844,0.0007789134979248047
91,0.01763010025024414,0.01328897476196289,0.0004069805145263672,0.0007867813110351562
92,0.017724275588989258,0.013550043106079102,0.00041103363037109375,0.0007948875427246094
93,0.017820119857788086,0.013812065124511719,0.0004153251647949219,0.0008027553558349609
94,0.01791524887084961,0.014073848724365234,0.00041794776916503906,0.0008108615875244141
95,0.018014192581176758,0.014334917068481445,0.0004222393035888672,0.0008189678192138672
96,0.018114089965820312,0.014595985412597656,0.00042510032653808594,0.0008268356323242188
97,0.01821303367614746,0.01485586166381836,0.0004291534423828125,0.0008347034454345703
98,0.018316030502319336,0.015117168426513672,0.00043320655822753906,0.0008418560028076172
99,0.01842021942138672,0.015375852584838867,0.0004363059997558594,0.0008497238159179688
100,0.018524169921875,0.015636920928955078,0.0004401206970214844,0.0008578300476074219
101,0.018629074096679688,0.015896081924438477,0.0004432201385498047,0.0008656978607177734
102,0.018733978271484375,0.016156911849975586,0.00044727325439453125,0.0008738040924072266
103,0.01884317398071289,0.01641702651977539,0.00045108795166015625,0.0008819103240966797
104,0.018952131271362305,0.0166778564453125,0.00045418739318847656,0.000888824462890625
105,0.01906418800354004,0.016937971115112305,0.0004582405090332031,0.0008969306945800781
106,0.019175291061401367,0.017199993133544922,0.0004611015319824219,0.0009047985076904297
107,0.019292116165161133,0.01745891571044922,0.00046515464782714844,0.0009129047393798828
108,0.019407033920288086,0.017719030380249023,0.00046896934509277344,0.0009207725524902344
109,0.019524097442626953,0.017978906631469727,0.00047206878662109375,0.0009288787841796875
110,0.019639968872070312,0.018239974975585938,0.0004761219024658203,0.0009369850158691406
111,0.019759178161621094,0.018500804901123047,0.0004799365997314453,0.0009448528289794922
112,0.01987910270690918,0.01876211166381836,0.0004830360412597656,0.0009527206420898438
113,0.019999265670776367,0.019022226333618164,0.0004870891571044922,0.0009598731994628906
114,0.020116329193115234,0.019283056259155273,0.0004909038543701172,0.0009677410125732422
115,0.020238161087036133,0.019543170928955078,0.0004940032958984375,0.0009758472442626953
116,0.020356178283691406,0.019804954528808594,0.0004982948303222656,0.0009837150573730469
117,0.02047419548034668,0.0200650691986084,0.0005011558532714844,0.0009918212890625
118,0.020594120025634766,0.020326852798461914,0.0005052089691162109,0.0009999275207519531
119,0.020714998245239258,0.020589113235473633,0.0005092620849609375,0.0010068416595458984
120,0.020837068557739258,0.020849943161010742,0.0005118846893310547,0.0010149478912353516
121,0.02096104621887207,0.021110057830810547,0.0005161762237548828,0.0010228157043457031
122,0.021084070205688477,0.021370887756347656,0.0005192756652832031,0.0010309219360351562
123,0.02120804786682129,0.02163100242614746,0.0005230903625488281,0.0010387897491455078
124,0.02133321762084961,0.02189183235168457,0.0005271434783935547,0.0010466575622558594
125,0.021461963653564453,0.022151947021484375,0.000530242919921875,0.0010538101196289062
126,0.021592140197753906,0.0224149227142334,0.0005381107330322266,0.0010619163513183594
127,0.021731138229370117,0.022425174713134766,0.0005421638488769531,0.0010707378387451172
128,0.02187514305114746,0.02295088768005371,0.0005459785461425781,0.0010788440704345703
129,0.02201533317565918,0.023463010787963867,0.0005500316619873047,0.0010869503021240234
130,0.022159099578857422,0.02397298812866211,0.0005543231964111328,0.0010957717895507812
131,0.022300243377685547,0.024487018585205078,0.0005581378936767578,0.0011038780212402344
132,0.022442340850830078,0.024997949600219727,0.0005621910095214844,0.001111745834350586
133,0.022583961486816406,0.02551102638244629,0.0005660057067871094,0.001119852066040039
134,0.022726058959960938,0.02602100372314453,0.0005700588226318359,0.0011279582977294922
135,0.022871017456054688,0.026535987854003906,0.0005741119384765625,0.0011358261108398438
136,0.023017168045043945,0.02704787254333496,0.0005781650543212891,0.0011436939239501953
137,0.0231630802154541,0.02755904197692871,0.0005822181701660156,0.0011518001556396484
138,0.023308992385864258,0.028070926666259766,0.0005853176116943359,0.0011599063873291016
139,0.023457050323486328,0.028581857681274414,0.0005891323089599609,0.0011677742004394531
140,0.0236051082611084,0.02909398078918457,0.0005931854248046875,0.0011768341064453125
141,0.02375507354736328,0.02960491180419922,0.0005970001220703125,0.0011849403381347656
142,0.023904085159301758,0.030116796493530273,0.0006010532379150391,0.0011928081512451172
143,0.02405714988708496,0.030631065368652344,0.0006051063537597656,0.0012009143829345703
144,0.02421116828918457,0.031140804290771484,0.0006089210510253906,0.0012087821960449219
145,0.024364948272705078,0.031652212142944336,0.0006120204925537109,0.001216888427734375
146,0.02451920509338379,0.03216409683227539,0.0006163120269775391,0.0012247562408447266
147,0.024676084518432617,0.03267621994018555,0.0006201267242431641,0.0012328624725341797
148,0.02483201026916504,0.03318500518798828,0.0006241798400878906,0.0012407302856445312
149,0.024991273880004883,0.03369498252868652,0.0006282329559326172,0.0012488365173339844
150,0.025149106979370117,0.034204959869384766,0.0006320476531982422,0.0012578964233398438
151,0.02530813217163086,0.03473210334777832,0.0006361007690429688,0.0012657642364501953
152,0.025468111038208008,0.03524518013000488,0.0006392002105712891,0.0012738704681396484
153,0.02563023567199707,0.035755157470703125,0.0006430149078369141,0.00128173828125
154,0.025791168212890625,0.0362701416015625,0.0006470680236816406,0.0012898445129394531
155,0.025954008102416992,0.036779165267944336,0.0006511211395263672,0.0012977123260498047
156,0.02611708641052246,0.03729104995727539,0.0006551742553710938,0.0013058185577392578
157,0.026282310485839844,0.037802934646606445,0.0006592273712158203,0.0013136863708496094
158,0.026446104049682617,0.0383150577545166,0.0006620883941650391,0.0013217926025390625
159,0.026615142822265625,0.03882908821105957,0.0006661415100097656,0.0013308525085449219
160,0.026783227920532227,0.03934121131896973,0.0006701946258544922,0.0013387203216552734
161,0.02695322036743164,0.039852142333984375,0.0006740093231201172,0.0013468265533447266
162,0.027123212814331055,0.040367841720581055,0.0006780624389648438,0.0013549327850341797
163,0.027295351028442383,0.04087996482849121,0.0006823539733886719,0.0013628005981445312
164,0.027467966079711914,0.04139304161071777,0.0006861686706542969,0.0013709068298339844
165,0.027642011642456055,0.041902780532836914,0.0006902217864990234,0.001378774642944336
166,0.027821063995361328,0.04241490364074707,0.0006940364837646484,0.001386880874633789
167,0.028001070022583008,0.042926788330078125,0.0006971359252929688,0.0013947486877441406
168,0.028176069259643555,0.04343986511230469,0.0007011890411376953,0.00140380859375
169,0.02835702896118164,0.043953895568847656,0.0007050037384033203,0.0014116764068603516
170,0.028535127639770508,0.04448699951171875,0.0007090568542480469,0.0014200210571289062
171,0.028715133666992188,0.04502415657043457,0.0007131099700927734,0.0014278888702392578
172,0.028893232345581055,0.045567989349365234,0.0007171630859375,0.0014357566833496094
173,0.029073238372802734,0.04608488082885742,0.0007200241088867188,0.0014438629150390625
174,0.029253244400024414,0.04661703109741211,0.0007243156433105469,0.0014526844024658203
175,0.029436111450195312,0.04712986946105957,0.0007281303405761719,0.0014607906341552734
176,0.02962017059326172,0.04764699935913086,0.0007321834564208984,0.0014688968658447266
177,0.02980518341064453,0.04816007614135742,0.0007359981536865234,0.0014767646789550781
178,0.029990196228027344,0.04868197441101074,0.00074005126953125,0.0014846324920654297
179,0.03017711639404297,0.049198150634765625,0.0007441043853759766,0.0014929771423339844
180,0.0303652286529541,0.04970908164978027,0.0007479190826416016,0.001500844955444336
181,0.030553102493286133,0.05022382736206055,0.0007510185241699219,0.0015099048614501953
182,0.030741214752197266,0.050744056701660156,0.00075531005859375,0.0015177726745605469
183,0.030932188034057617,0.05125713348388672,0.000759124755859375,0.00152587890625
184,0.03112316131591797,0.05176806449890137,0.0007631778717041016,0.0015337467193603516
185,0.03131532669067383,0.05229592323303223,0.0007672309875488281,0.0015418529510498047
186,0.03150820732116699,0.052865028381347656,0.0007710456848144531,0.0015497207641601562
187,0.03170204162597656,0.053468942642211914,0.0007750988006591797,0.0015578269958496094
188,0.03189706802368164,0.054019927978515625,0.0007781982421875,0.0015668869018554688
189,0.03209710121154785,0.054615020751953125,0.000782012939453125,0.0015747547149658203
190,0.032293081283569336,0.05512714385986328,0.0007860660552978516,0.0015828609466552734
191,0.03249502182006836,0.05563807487487793,0.0007901191711425781,0.0015909671783447266
192,0.0326991081237793,0.05615687370300293,0.0007941722869873047,0.0015988349914550781
193,0.032903194427490234,0.0566709041595459,0.0007982254028320312,0.0016078948974609375
194,0.03310513496398926,0.05718517303466797,0.0008020401000976562,0.001615762710571289
195,0.03331112861633301,0.05769920349121094,0.0008060932159423828,0.0016236305236816406
196,0.033514976501464844,0.05821394920349121,0.0008091926574707031,0.0016319751739501953
197,0.03372001647949219,0.05872797966003418,0.0008130073547363281,0.0016398429870605469
198,0.03392505645751953,0.05924201011657715,0.0008170604705810547,0.0016477108001708984
199,0.034133195877075195,0.059754133224487305,0.0008213520050048828,0.0016558170318603516
200,0.03434109687805176,0.060270071029663086,0.0008251667022705078,0.001664876937866211
201,0.034551143646240234,0.06079912185668945,0.0008292198181152344,0.001672983169555664
202,0.0347592830657959,0.0613100528717041,0.0008330345153808594,0.0016808509826660156
203,0.03496217727661133,0.06182408332824707,0.0008361339569091797,0.0016887187957763672
204,0.035166263580322266,0.06233716011047363,0.0008401870727539062,0.0016968250274658203
205,0.03537297248840332,0.0628519058227539,0.0008440017700195312,0.0017049312591552734
206,0.03558611869812012,0.06336593627929688,0.0008480548858642578,0.001712799072265625
207,0.03579998016357422,0.06387782096862793,0.0008521080017089844,0.0017206668853759766
208,0.0360109806060791,0.06438994407653809,0.0008549690246582031,0.0017290115356445312
209,0.03622126579284668,0.06489992141723633,0.0008590221405029297,0.0017368793487548828
210,0.036431074142456055,0.0654149055480957,0.0008633136749267578,0.0017447471618652344
211,0.036643028259277344,0.06592702865600586,0.0008671283721923828,0.0017528533935546875
212,0.03685498237609863,0.06643986701965332,0.0008711814880371094,0.0017609596252441406
213,0.03706693649291992,0.06694889068603516,0.0008749961853027344,0.0017688274383544922
214,0.03728008270263672,0.06746101379394531,0.0008780956268310547,0.0017778873443603516
215,0.03749513626098633,0.06797289848327637,0.0008821487426757812,0.0017857551574707031
216,0.037711143493652344,0.06848788261413574,0.0008859634399414062,0.0017936229705810547
217,0.03792715072631836,0.0690000057220459,0.0008900165557861328,0.0018019676208496094
218,0.03815317153930664,0.06951403617858887,0.0008943080902099609,0.001809835433959961
219,0.03838515281677246,0.07002711296081543,0.0008981227874755859,0.0018177032470703125
220,0.03860807418823242,0.07054018974304199,0.0009021759033203125,0.0018258094787597656
221,0.03883790969848633,0.07105207443237305,0.0009052753448486328,0.0018339157104492188
222,0.039057254791259766,0.07156109809875488,0.0009090900421142578,0.0018427371978759766
223,0.03928422927856445,0.07207298278808594,0.0009131431579589844,0.0018508434295654297
224,0.03950929641723633,0.0725870132446289,0.0009169578552246094,0.0018587112426757812
225,0.0397341251373291,0.07309794425964355,0.0009210109710693359,0.0018668174743652344
226,0.039958953857421875,0.07361316680908203,0.0009253025054931641,0.0018749237060546875
227,0.04018712043762207,0.07412505149841309,0.0009291172027587891,0.001882791519165039
228,0.040415287017822266,0.07463812828063965,0.0009331703186035156,0.0018906593322753906
229,0.040644168853759766,0.0751490592956543,0.0009362697601318359,0.0018999576568603516
230,0.04087328910827637,0.07566690444946289,0.0009400844573974609,0.0019078254699707031
231,0.04110407829284668,0.07618403434753418,0.0009441375732421875,0.0019159317016601562
232,0.041335105895996094,0.07669711112976074,0.0009481906890869141,0.0019237995147705078
233,0.04156804084777832,0.07721400260925293,0.0009520053863525391,0.001931905746459961
234,0.04180026054382324,0.0777289867401123,0.0009560585021972656,0.0019397735595703125
235,0.042051076889038086,0.07824015617370605,0.0009601116180419922,0.0019478797912597656
236,0.04229021072387695,0.0787510871887207,0.0009641647338867188,0.001955747604370117
237,0.04253506660461426,0.07926201820373535,0.0009682178497314453,0.0019638538360595703
238,0.04277324676513672,0.07978010177612305,0.0009710788726806641,0.0019719600677490234
239,0.043012142181396484,0.08029603958129883,0.0009751319885253906,0.001979827880859375
240,0.04325222969055176,0.0808100700378418,0.0009791851043701172,0.0019876956939697266
241,0.04349517822265625,0.08132410049438477,0.0009829998016357422,0.0019960403442382812
242,0.04374408721923828,0.08183717727661133,0.0009870529174804688,0.002003908157348633
243,0.0439910888671875,0.08234715461730957,0.0009913444519042969,0.0020127296447753906
244,0.04424309730529785,0.08285999298095703,0.0009951591491699219,0.0020208358764648438
245,0.04449820518493652,0.08337211608886719,0.0009992122650146484,0.0020287036895751953
246,0.04474210739135742,0.08388781547546387,0.0010023117065429688,0.0020368099212646484
247,0.04498910903930664,0.08440399169921875,0.0010061264038085938,0.0020449161529541016
248,0.04523801803588867,0.08491802215576172,0.0010101795196533203,0.002052783966064453
249,0.04548501968383789,0.08543109893798828,0.0010139942169189453,0.0020606517791748047
250,0.04573321342468262,0.08594703674316406,0.0010180473327636719,0.0020689964294433594
251,0.04598212242126465,0.08646392822265625,0.0010221004486083984,0.002076864242553711
252,0.046231985092163086,0.08697819709777832,0.001026153564453125,0.0020847320556640625
253,0.04648327827453613,0.0874948501586914,0.0010302066802978516,0.002093791961669922
254,0.0467371940612793,0.0880289077758789,0.0010333061218261719,0.002101898193359375
255,0.04700422286987305,0.08803892135620117,0.0010380744934082031,0.0021097660064697266
256,0.04727816581726074,0.08907389640808105,0.0010421276092529297,0.002118825912475586
257,0.047556161880493164,0.0901041030883789,0.0010459423065185547,0.0021278858184814453
258,0.04783201217651367,0.09113502502441406,0.001051187515258789,0.002135753631591797
259,0.04809713363647461,0.09216117858886719,0.0010552406311035156,0.00214385986328125
260,0.048365116119384766,0.09318709373474121,0.0010590553283691406,0.0021529197692871094
261,0.048632144927978516,0.09421110153198242,0.0010631084442138672,0.002160787582397461
262,0.048899173736572266,0.09524106979370117,0.0010669231414794922,0.0021686553955078125
263,0.04917120933532715,0.09627389907836914,0.0010712146759033203,0.002177715301513672
264,0.04944300651550293,0.09730792045593262,0.0010752677917480469,0.002185821533203125
265,0.049715280532836914,0.09833097457885742,0.0010790824890136719,0.002193927764892578
266,0.049987077713012695,0.09936308860778809,0.0010831356048583984,0.0022017955780029297
267,0.05027413368225098,0.10038399696350098,0.0010879039764404297,0.0022106170654296875
268,0.05055713653564453,0.10148882865905762,0.0010921955108642578,0.002218961715698242
269,0.05083417892456055,0.10251593589782715,0.0010962486267089844,0.0022268295288085938
270,0.05110812187194824,0.10354399681091309,0.0011000633239746094,0.002235889434814453
271,0.051386117935180664,0.10456991195678711,0.001104116439819336,0.0022437572479248047
272,0.051670074462890625,0.10559892654418945,0.0011081695556640625,0.002251863479614258
273,0.051959991455078125,0.1066279411315918,0.0011119842529296875,0.002260923385620117
274,0.052245140075683594,0.10765600204467773,0.0011172294616699219,0.0022687911987304688
275,0.05253124237060547,0.10868310928344727,0.0011210441589355469,0.0022766590118408203
276,0.05282306671142578,0.10971403121948242,0.0011250972747802734,0.0022847652435302734
277,0.053106069564819336,0.11074113845825195,0.001129150390625,0.002293825149536133
278,0.05339217185974121,0.11180496215820312,0.001132965087890625,0.002301931381225586
279,0.05367708206176758,0.11283111572265625,0.0011372566223144531,0.0023097991943359375
280,0.05396223068237305,0.11385989189147949,0.0011413097381591797,0.002318859100341797
281,0.05424809455871582,0.1148838996887207,0.0011451244354248047,0.0023267269134521484
282,0.05453610420227051,0.11591196060180664,0.0011491775512695312,0.0023348331451416016
283,0.054824113845825195,0.11694216728210449,0.0011529922485351562,0.0023429393768310547
284,0.05511331558227539,0.11796998977661133,0.0011582374572753906,0.0023517608642578125
285,0.05542325973510742,0.11899495124816895,0.0011622905731201172,0.002359628677368164
286,0.05572819709777832,0.12002682685852051,0.0011661052703857422,0.0023679733276367188
287,0.05602407455444336,0.12106084823608398,0.0011701583862304688,0.0023767948150634766
288,0.05631828308105469,0.1220858097076416,0.0011739730834960938,0.0023849010467529297
289,0.056626081466674805,0.12311506271362305,0.0011780261993408203,0.0023927688598632812
290,0.056922197341918945,0.12413811683654785,0.0011823177337646484,0.002401590347290039
291,0.05722308158874512,0.12516498565673828,0.0011870861053466797,0.0024099349975585938
292,0.05752110481262207,0.12619805335998535,0.0011911392211914062,0.0024178028106689453
293,0.05782127380371094,0.1272268295288086,0.0011949539184570312,0.002425670623779297
294,0.0581212043762207,0.12825298309326172,0.0011990070343017578,0.0024347305297851562
295,0.058451175689697266,0.12928104400634766,0.001203298568725586,0.0024428367614746094
296,0.0587611198425293,0.13030791282653809,0.001207113265991211,0.0024509429931640625
297,0.05906414985656738,0.13134002685546875,0.0012111663818359375,0.0024597644805908203
298,0.05936717987060547,0.1323709487915039,0.001215219497680664,0.002467632293701172
299,0.05967998504638672,0.13340020179748535,0.001219034194946289,0.0024759769439697266
300,0.059992074966430664,0.13442683219909668,0.0012230873107910156,0.0024847984313964844
301,0.060302019119262695,0.13551688194274902,0.0012269020080566406,0.0024929046630859375
302,0.06060791015625,0.13655805587768555,0.001232147216796875,0.002500772476196289
303,0.060920000076293945,0.13759207725524902,0.0012362003326416016,0.0025098323822021484
304,0.06123709678649902,0.13861799240112305,0.0012400150299072266,0.0025179386138916016
305,0.06154894828796387,0.1396479606628418,0.0012440681457519531,0.002525806427001953
306,0.06186103820800781,0.140671968460083,0.0012481212615966797,0.0025348663330078125
307,0.0621790885925293,0.14169716835021973,0.0012521743774414062,0.002542734146118164
308,0.06249427795410156,0.14272212982177734,0.0012562274932861328,0.002550840377807617
309,0.06280899047851562,0.14376187324523926,0.0012600421905517578,0.0025599002838134766
310,0.06312704086303711,0.14478707313537598,0.0012650489807128906,0.002567768096923828
311,0.063446044921875,0.145827054977417,0.0012693405151367188,0.0025758743286132812
312,0.06376433372497559,0.1468820571899414,0.0012731552124023438,0.002584695816040039
313,0.06408309936523438,0.14790892601013184,0.0012772083282470703,0.0025930404663085938
314,0.06440210342407227,0.1489400863647461,0.0012810230255126953,0.0026009082794189453
315,0.06472420692443848,0.1499640941619873,0.0012850761413574219,0.002608776092529297
316,0.06504607200622559,0.15099000930786133,0.0012891292572021484,0.0026178359985351562
317,0.0653691291809082,0.15201687812805176,0.0012929439544677734,0.002625703811645508
318,0.06569218635559082,0.1530449390411377,0.0012972354888916016,0.002633810043334961
319,0.06602001190185547,0.1540689468383789,0.0013010501861572266,0.0026428699493408203
320,0.06634902954101562,0.15509605407714844,0.0013060569763183594,0.002650737762451172
321,0.06670713424682617,0.15612506866455078,0.001310110092163086,0.002658843994140625
322,0.06705522537231445,0.1571500301361084,0.0013141632080078125,0.0026679039001464844
323,0.06739020347595215,0.15817499160766602,0.001318216323852539,0.002675771713256836
324,0.06772232055664062,0.15920424461364746,0.0013222694396972656,0.002683877944946289
325,0.06807231903076172,0.1602339744567871,0.0013260841369628906,0.002692699432373047
326,0.06840801239013672,0.1612858772277832,0.0013301372528076172,0.0027008056640625
327,0.06874513626098633,0.16231513023376465,0.0013339519500732422,0.0027098655700683594
328,0.06908512115478516,0.1633448600769043,0.0013380050659179688,0.0027179718017578125
329,0.06943321228027344,0.16437506675720215,0.0013432502746582031,0.002725839614868164
330,0.06977415084838867,0.1654059886932373,0.0013470649719238281,0.0027337074279785156
331,0.07011294364929199,0.1664278507232666,0.0013511180877685547,0.0027430057525634766
332,0.07045412063598633,0.1674518585205078,0.0013549327850341797,0.002750873565673828
333,0.07079815864562988,0.16847896575927734,0.0013592243194580078,0.0027587413787841797
334,0.07113909721374512,0.16950607299804688,0.0013632774353027344,0.002767801284790039
335,0.07148528099060059,0.1705338954925537,0.0013670921325683594,0.0027756690979003906
336,0.07183003425598145,0.17156314849853516,0.001371145248413086,0.0027840137481689453
337,0.07218027114868164,0.172590970993042,0.0013759136199951172,0.002792835235595703
338,0.07253026962280273,0.17361903190612793,0.0013802051544189453,0.0028007030487060547
339,0.07288217544555664,0.17464995384216309,0.0013842582702636719,0.002808809280395508
340,0.07322907447814941,0.17568397521972656,0.0013880729675292969,0.002816915512084961
341,0.07357907295227051,0.17671608924865723,0.0013921260833740234,0.0028259754180908203
342,0.07393097877502441,0.1777479648590088,0.00139617919921875,0.002833843231201172
343,0.07428407669067383,0.17878293991088867,0.001399993896484375,0.0028417110443115234
344,0.0746622085571289,0.17981219291687012,0.0014040470123291016,0.002850770950317383
345,0.07503199577331543,0.18084001541137695,0.0014081001281738281,0.002858877182006836
346,0.07538509368896484,0.18186593055725098,0.0014121532440185547,0.0028667449951171875
347,0.07574224472045898,0.18289494514465332,0.0014162063598632812,0.002875804901123047
348,0.0761110782623291,0.18391895294189453,0.0014209747314453125,0.0028836727142333984
349,0.07647109031677246,0.18494796752929688,0.0014252662658691406,0.002892017364501953
